entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
hrms:6f396721dcc05bc4,hrms,hrms,payroll,payroll,,Nómina,Employee Benefit Detail,Employee Benefit Detail,,,,,Detalle de Prestación del Empleado,,Name of a DocType,nombre de DocType,,hrms/payroll/doctype/employee_benefit_detail/employee_benefit_detail.json,hrms/payroll/doctype/employee_benefit_detail/employee_benefit_detail.json,hrms/payroll/doctype/employee_benefit_detail/employee_benefit_detail.json,doctype-json,Employee Benefit Detail,"[""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Benefit=Prestacion,,,
hrms:f3d006718cec56f3,hrms,hrms,payroll,payroll,,Nómina,Employee Benefit Ledger,Employee Benefit Ledger,,,,,Libro Mayor de Prestaciones del Empleado,,Name of a DocType,nombre de DocType,,hrms/payroll/doctype/employee_benefit_ledger/employee_benefit_ledger.json,hrms/payroll/doctype/employee_benefit_ledger/employee_benefit_ledger.json,hrms/payroll/doctype/employee_benefit_ledger/employee_benefit_ledger.json,doctype-json,Employee Benefit Ledger,"[""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Employee Benefit Ledger DocType.,,,
hrms:429d6471de566c06,hrms,hrms,payroll,payroll;setup.py,sí,Nómina,Employee Benefits,Employee Benefits,,,Beneficios de empleados,,Prestaciones del Empleado,,Label of the employee_benefits_section (Section Break) field in DocType 'Salary Structure Assignment',etiqueta de campo/elemento,,hrms/payroll/doctype/salary_structure_assignment/salary_structure_assignment.json,hrms/payroll/doctype/salary_structure_assignment/salary_structure_assignment.json || hrms/setup.py:412,hrms/payroll/doctype/salary_structure_assignment/salary_structure_assignment.json || hrms/setup.py:406,doctype-json,Salary Structure Assignment,"[""Label of the employee_benefits_section (Section Break) field in DocType 'Salary Structure Assignment'""]",,,,,,,existente mejorable,revisado segunda revisión HRMS,sí,sí,,,Benefit=prestación (MX).,,,
hrms:7c6e53c5cc1d22ed,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Employee Birthday,Employee Birthday,,,,,Cumpleaños del Empleado,,Label of a Link in the HR Setup Workspace,etiqueta de campo/elemento,,hrms/hr/report/employee_birthday/employee_birthday.json,hrms/hr/report/employee_birthday/employee_birthday.json || hrms/hr/workspace/hr_setup/hr_setup.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,hrms/hr/report/employee_birthday/employee_birthday.json || hrms/hr/workspace/hr/hr.json || hrms/hr/workspace/tenure/tenure.json,report,HR Setup (Workspace),"[""Label of a Link in the HR Setup Workspace"", ""Label of a Link in the Tenure Workspace"", ""Label of a Workspace Sidebar Item"", ""Name of a report""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:8a2600ebce30083b,hrms,hrms,hr,hr,,Recursos Humanos,Employee Boarding Activity,Employee Boarding Activity,,,Actividad de Embarque de Empleados,,Actividad de Incorporación del Empleado,,Name of a DocType,nombre de DocType,,hrms/hr/doctype/employee_boarding_activity/employee_boarding_activity.json,hrms/hr/doctype/employee_boarding_activity/employee_boarding_activity.json,hrms/hr/doctype/employee_boarding_activity/employee_boarding_activity.json,doctype-json,Employee Boarding Activity,"[""Name of a DocType""]",,,,,,,existente mejorable,revisado segunda revisión HRMS,sí,sí,,,"Boarding=onboarding/incorporación, no 'embarque'.",,,
hrms:190e91c3ee0e5543,hrms,hrms,payroll,payroll;workspace_sidebar,sí,Nómina,Employee CTC Break-up,Employee CTC Break-up,,,,,Desglose del CTC del Empleado,,Label of a Workspace Sidebar Item,etiqueta de campo/elemento,,hrms/payroll/report/employee_ctc_break_up/employee_ctc_break_up.json,hrms/payroll/report/employee_ctc_break_up/employee_ctc_break_up.json || hrms/workspace_sidebar/payroll.json,,report,,"[""Label of a Workspace Sidebar Item"", ""Name of a report""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,CTC sigla se conserva,,,"POT-only: en el universo fresco, sin traducir"
hrms:0af75aae03f8b718,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Employee Checkin,Employee Checkin,,,Registro de empleados,,Registro de Entrada/Salida,,Label of a Link in the HR Setup Workspace,etiqueta de campo/elemento,,hrms/hr/doctype/employee_checkin/employee_checkin.json,hrms/hr/doctype/employee_checkin/employee_checkin.json || hrms/hr/workspace/hr_setup/hr_setup.json || hrms/hr/workspace/shift_&_attendance/shift_&_attendance.json || hrms/workspace_sidebar/shift_&_attendance.json,hrms/hr/doctype/employee_checkin/employee_checkin.json || hrms/hr/workspace/hr/hr.json || hrms/hr/workspace/shift_&_attendance/shift_&_attendance.json,doctype-json,Employee Checkin,"[""Label of a Link in the HR Setup Workspace"", ""Label of a Link in the Shift & Attendance Workspace"", ""Label of a Workspace Sidebar Item"", ""Name of a DocType""]",,,,,,,existente mejorable,revisado segunda revisión HRMS,sí,sí,,,Glosario: Employee Checkin->Registro de Entrada/Salida; 'Registro de empleados' erróneo,,,
hrms:e3df2cdae109f908,hrms,hrms,src,src,,Src,Employee Checkin History,Employee Checkin History,,,,,Historial de Registros de Entrada/Salida,,,,,frontend/src/views/attendance/EmployeeCheckinList.vue:5,frontend/src/views/attendance/EmployeeCheckinList.vue:5,frontend/src/views/attendance/EmployeeCheckinList.vue:5,client-js,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Employee Checkin History.,,,
hrms:dbed84616ee0ae08,hrms,hrms,hr,hr,,Recursos Humanos,Employee Company,Employee Company,,,,,Empresa del Empleado,,Label of the employee_company (Link) field in DocType 'Holiday List Assignment',etiqueta de campo/elemento,,hrms/hr/doctype/holiday_list_assignment/holiday_list_assignment.json,hrms/hr/doctype/holiday_list_assignment/holiday_list_assignment.json,,doctype-json,Holiday List Assignment,"[""Label of the employee_company (Link) field in DocType 'Holiday List Assignment'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,"POT-only: en el universo fresco, sin traducir"
hrms:432441d1862863fc,hrms,hrms,payroll,payroll,,Nómina,Employee Cost Center,Employee Cost Center,,,,,Centro de Costos del Empleado,,Name of a DocType,nombre de DocType,,hrms/payroll/doctype/employee_cost_center/employee_cost_center.json,hrms/payroll/doctype/employee_cost_center/employee_cost_center.json,hrms/payroll/doctype/employee_cost_center/employee_cost_center.json,doctype-json,Employee Cost Center,"[""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:496e0dd900bbbb65,hrms,hrms,hr,hr;payroll;src,sí,Recursos Humanos,Employee Details,Employee Details,,,Detalles del Empleado,,Detalles del Empleado,,Label of the details_section (Section Break) field in DocType 'Employee Onboarding',etiqueta de campo/elemento,,frontend/src/views/Profile.vue:166,frontend/src/views/Profile.vue:166 || hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/doctype/employee_performance_feedback/employee_performance_feedback.json || hrms/hr/doctype/exit_interview/exit_interview.json || hrms/hr/doctype/full_and_final_statement/full_and_final_statement.json || hrms/hr/doctype/shift_assignment/shift_assignment.json || hrms/hr/doctype/shift_schedule_assignment/shift_schedule_assignment.json || hrms/hr/doctype/travel_request/travel_request.json || hrms/payroll/doctype/employee_other_income/employee_other_income.json || hrms/payroll/doctype/payroll_entry/payroll_entry.json,frontend/src/views/Profile.vue:165 || hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/doctype/employee_performance_feedback/employee_performance_feedback.json || hrms/hr/doctype/exit_interview/exit_interview.json || hrms/hr/doctype/full_and_final_statement/full_and_final_statement.json || hrms/hr/doctype/shift_assignment/shift_assignment.json || hrms/hr/doctype/shift_schedule_assignment/shift_schedule_assignment.json || hrms/hr/doctype/travel_request/travel_request.json || hrms/payroll/doctype/employee_other_income/employee_other_income.json || hrms/payroll/doctype/payroll_entry/payroll_entry.json,client-js,Employee Onboarding,"[""Label of the details_section (Section Break) field in DocType 'Employee Onboarding'"", ""Label of the employee_details (Section Break) field in DocType 'Travel Request'"", ""Label of the employee_details_section (Section Break) field in DocType 'Exit Interview'"", ""Label of the employee_details_section (Section Break) field in DocType 'Full and Final Statement'"", ""Label of the employee_details_section (Section Break) field in DocType 'Shift Assignment'"", ""Label of the employee_details_tab (Tab Break) field in DocType 'Employee Performance Feedback'"", ""Label of the employee_section (Section Break) field in DocType 'Employee Other Income'"", ""Label of the section_break_24 (Section Break) field in DocType 'Payroll Entry'"", ""Label of the shift_details_section (Section Break) field in DocType 'Shift Schedule Assignment'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,Correcta.,,,
hrms:e9f493d1e872e3e6,hrms,hrms,hr,hr,,Recursos Humanos,Employee Emails,Employee Emails,,,Correos Electrónicos del Empleado,,Correos Electrónicos del Empleado,,Label of the employee_emails (Small Text) field in DocType 'Training Event',etiqueta de campo/elemento,,hrms/hr/doctype/training_event/training_event.json,hrms/hr/doctype/training_event/training_event.json || hrms/hr/doctype/training_result/training_result.json,hrms/hr/doctype/training_event/training_event.json || hrms/hr/doctype/training_result/training_result.json,doctype-json,Training Event,"[""Label of the employee_emails (Small Text) field in DocType 'Training Event'"", ""Label of the employee_emails (Small Text) field in DocType 'Training Result'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:cd0e94d7c0f06c88,hrms,hrms,overrides,overrides,,Overrides,Employee Exit,Employee Exit,,,,,Baja de Empleado,,,,,hrms/overrides/dashboard_overrides.py:25,hrms/overrides/dashboard_overrides.py:25,,python,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Employee Exit→Baja de Empleado,,,"POT-only: en el universo fresco, sin traducir"
hrms:d00577e18db951a3,hrms,hrms,hr,hr,,Recursos Humanos,Employee Exit Settings,Employee Exit Settings,,,,,Configuración de Baja de Empleado,,Label of the employee_exit_settings_section (Section Break) field in DocType 'HR Settings',etiqueta de campo/elemento,,hrms/hr/doctype/hr_settings/hr_settings.json,hrms/hr/doctype/hr_settings/hr_settings.json,hrms/hr/doctype/hr_settings/hr_settings.json,doctype-json,Hr Settings,"[""Label of the employee_exit_settings_section (Section Break) field in DocType 'HR Settings'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:aa7491e468692ebf,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Employee Exits,Employee Exits,,,,,Bajas de Empleados,,Label of a Link in the HR Setup Workspace,etiqueta de campo/elemento,,hrms/hr/report/employee_exits/employee_exits.json,hrms/hr/report/employee_exits/employee_exits.json || hrms/hr/workspace/hr_setup/hr_setup.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,hrms/hr/report/employee_exits/employee_exits.json || hrms/hr/workspace/hr/hr.json || hrms/hr/workspace/tenure/tenure.json,report,HR Setup (Workspace),"[""Label of a Link in the HR Setup Workspace"", ""Label of a Link in the Tenure Workspace"", ""Label of a Workspace Sidebar Item"", ""Name of a report""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Employee Exits=bajas/egresos de personal.,,,
hrms:178d9dd050449a3c,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Employee Feedback Criteria,Employee Feedback Criteria,,,,,Criterios de Retroalimentación del Empleado,,Label of a Workspace Sidebar Item,etiqueta de campo/elemento,,hrms/hr/doctype/employee_feedback_criteria/employee_feedback_criteria.json,hrms/hr/doctype/employee_feedback_criteria/employee_feedback_criteria.json || hrms/workspace_sidebar/performance.json,hrms/hr/doctype/employee_feedback_criteria/employee_feedback_criteria.json,doctype-json,Employee Feedback Criteria,"[""Label of a Workspace Sidebar Item"", ""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Feedback->Retroalimentación,,,
hrms:fbd6d6545bc8e785,hrms,hrms,hr,hr,,Recursos Humanos,Employee Feedback Rating,Employee Feedback Rating,,,,,Calificación de Retroalimentación del Empleado,,Name of a DocType,nombre de DocType,,hrms/hr/doctype/employee_feedback_rating/employee_feedback_rating.json,hrms/hr/doctype/employee_feedback_rating/employee_feedback_rating.json,hrms/hr/doctype/employee_feedback_rating/employee_feedback_rating.json,doctype-json,Employee Feedback Rating,"[""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Employee Feedback Rating DocType.,,,
hrms:1301ab522342fe8c,hrms,hrms,hr,hr;payroll;workspace_sidebar,sí,Recursos Humanos,Employee Grade,Employee Grade,,,Grado del Empleado,,Categoría del Empleado,,Label of a Link in the HR Setup Workspace,etiqueta de campo/elemento,,hrms/hr/doctype/employee_attendance_tool/employee_attendance_tool.json,hrms/hr/doctype/employee_attendance_tool/employee_attendance_tool.json || hrms/hr/doctype/employee_grade/employee_grade.json || hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/doctype/employee_onboarding_template/employee_onboarding_template.json || hrms/hr/doctype/employee_separation/employee_separation.json || hrms/hr/doctype/employee_separation_template/employee_separation_template.json || hrms/hr/doctype/leave_control_panel/leave_control_panel.json || hrms/hr/doctype/shift_assignment_tool/shift_assignment_tool.json || hrms/hr/workspace/hr_setup/hr_setup.json || hrms/payroll/doctype/bulk_salary_structure_assignment/bulk_salary_structure_assignment.json || hrms/workspace_sidebar/hr_setup.json,hrms/hr/doctype/employee_attendance_tool/employee_attendance_tool.json || hrms/hr/doctype/employee_grade/employee_grade.json || hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/doctype/employee_onboarding_template/employee_onboarding_template.json || hrms/hr/doctype/employee_separation/employee_separation.json || hrms/hr/doctype/employee_separation_template/employee_separation_template.json || hrms/hr/doctype/leave_control_panel/leave_control_panel.json || hrms/hr/doctype/shift_assignment_tool/shift_assignment_tool.json || hrms/hr/workspace/hr/hr.json || hrms/payroll/doctype/bulk_salary_structure_assignment/bulk_salary_structure_assignment.json,doctype-json,Employee Attendance Tool,"[""Label of a Link in the HR Setup Workspace"", ""Label of a Workspace Sidebar Item"", ""Label of the employee_grade (Link) field in DocType 'Employee Attendance Tool'"", ""Label of the employee_grade (Link) field in DocType 'Employee Onboarding Template'"", ""Label of the employee_grade (Link) field in DocType 'Employee Onboarding'"", ""Label of the employee_grade (Link) field in DocType 'Employee Separation Template'"", ""Label of the employee_grade (Link) field in DocType 'Employee Separation'"", ""Label of the employee_grade (Link) field in DocType 'Leave Control Panel'"", ""Label of the grade (Link) field in DocType 'Bulk Salary Structure Assignment'"", ""Label of the grade (Link) field in DocType 'Shift Assignment Tool'"", ""Name of a DocType""]",,,,,,,existente mejorable,revisado segunda revisión HRMS,sí,sí,,,Glosario: Employee Grade->Categoría del Empleado,,,
hrms:9ee01a52a7c5b58f,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Employee Grievance,Employee Grievance,,,,,Queja del Empleado,,Label of a Link in the Tenure Workspace,etiqueta de campo/elemento,,hrms/hr/doctype/employee_grievance/employee_grievance.json,hrms/hr/doctype/employee_grievance/employee_grievance.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,hrms/hr/doctype/employee_grievance/employee_grievance.json || hrms/hr/workspace/tenure/tenure.json,doctype-json,Employee Grievance,"[""Label of a Link in the Tenure Workspace"", ""Label of a Workspace Sidebar Item"", ""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Grievance=queja/inconformidad laboral.,,,
hrms:73671dbd856fc080,hrms,hrms,hr,hr,,Recursos Humanos,Employee Health Insurance,Employee Health Insurance,,,Seguro de Salud para Empleados,,Seguro de Salud para Empleados,,Name of a DocType,nombre de DocType,,hrms/hr/doctype/employee_health_insurance/employee_health_insurance.json,hrms/hr/doctype/employee_health_insurance/employee_health_insurance.json,hrms/hr/doctype/employee_health_insurance/employee_health_insurance.json,doctype-json,Employee Health Insurance,"[""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:8c9266309048cd75,hrms,hrms,workspace_sidebar,workspace_sidebar,,Workspace_Sidebar,Employee Hours Utilization,Employee Hours Utilization,,,,,Utilización de Horas del Empleado,,Label of a Workspace Sidebar Item,etiqueta de campo/elemento,,hrms/workspace_sidebar/shift_&_attendance.json,hrms/workspace_sidebar/shift_&_attendance.json,,workspace,,"[""Label of a Workspace Sidebar Item""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,"POT-only: en el universo fresco, sin traducir"
hrms:6e680f112a13b631,hrms,hrms,hr,hr,,Recursos Humanos,Employee Hours Utilization Based On Timesheet,Employee Hours Utilization Based On Timesheet,,,,,Utilización de Horas del Empleado Según Hoja de Tiempo,,Label of a Link in the Shift & Attendance Workspace,etiqueta de campo/elemento,,hrms/hr/report/employee_hours_utilization_based_on_timesheet/employee_hours_utilization_based_on_timesheet.json,hrms/hr/report/employee_hours_utilization_based_on_timesheet/employee_hours_utilization_based_on_timesheet.json || hrms/hr/workspace/shift_&_attendance/shift_&_attendance.json,hrms/hr/report/employee_hours_utilization_based_on_timesheet/employee_hours_utilization_based_on_timesheet.json || hrms/hr/workspace/shift_&_attendance/shift_&_attendance.json,report,Shift & Attendance (Workspace),"[""Label of a Link in the Shift & Attendance Workspace"", ""Name of a report""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Timesheet=Hoja de Tiempo,,,
hrms:e1c6530de9e723a0,hrms,hrms,hr,hr,,Recursos Humanos,Employee Image,Employee Image,,,,,Imagen del Empleado,,Label of the employee_image (Attach Image) field in DocType 'Appraisal',etiqueta de campo/elemento,,hrms/hr/doctype/appraisal/appraisal.json,hrms/hr/doctype/appraisal/appraisal.json,hrms/hr/doctype/appraisal/appraisal.json,doctype-json,Appraisal,"[""Label of the employee_image (Attach Image) field in DocType 'Appraisal'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:23cfaff3c2761591,hrms,hrms,payroll,payroll,,Nómina,Employee Incentive,Employee Incentive,,,Incentivo para Empleados,,Incentivo para Empleados,,Label of a Link in the Payroll Workspace,etiqueta de campo/elemento,,hrms/payroll/doctype/employee_incentive/employee_incentive.json,hrms/payroll/doctype/employee_incentive/employee_incentive.json || hrms/payroll/workspace/payroll/payroll.json,hrms/payroll/doctype/employee_incentive/employee_incentive.json || hrms/payroll/workspace/payroll/payroll.json,doctype-json,Employee Incentive,"[""Label of a Link in the Payroll Workspace"", ""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:1d26751fa8cb4bbe,hrms,hrms,payroll,payroll,,Nómina,Employee Info,Employee Info,,,,,Información del Empleado,,Label of the section_break_6 (Section Break) field in DocType 'Salary Slip',etiqueta de campo/elemento,,hrms/payroll/doctype/salary_slip/salary_slip.json,hrms/payroll/doctype/salary_slip/salary_slip.json,hrms/payroll/doctype/salary_slip/salary_slip.json,doctype-json,Salary Slip,"[""Label of the section_break_6 (Section Break) field in DocType 'Salary Slip'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Employee Info,,,
hrms:d499c79095feeb5e,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Employee Information,Employee Information,,,,,Información del Empleado,,Label of a Link in the HR Setup Workspace,etiqueta de campo/elemento,,hrms/hr/report/employee_information/employee_information.json,hrms/hr/report/employee_information/employee_information.json || hrms/hr/workspace/hr_setup/hr_setup.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,hrms/hr/report/employee_information/employee_information.json || hrms/hr/workspace/hr/hr.json || hrms/hr/workspace/tenure/tenure.json,report,HR Setup (Workspace),"[""Label of a Link in the HR Setup Workspace"", ""Label of a Link in the Tenure Workspace"", ""Label of a Workspace Sidebar Item"", ""Name of a report""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:b7289d232ec0d7af,hrms,hrms,hr,hr,,Recursos Humanos,Employee Leave Balance,Employee Leave Balance,,,,,Saldo de Ausencias del Empleado,,Label of a Link in the HR Setup Workspace,etiqueta de campo/elemento,,hrms/hr/report/employee_leave_balance/employee_leave_balance.json,hrms/hr/report/employee_leave_balance/employee_leave_balance.json || hrms/hr/workspace/hr_setup/hr_setup.json || hrms/hr/workspace/leaves/leaves.json,hrms/hr/report/employee_leave_balance/employee_leave_balance.json || hrms/hr/workspace/hr/hr.json || hrms/hr/workspace/leaves/leaves.json,report,HR Setup (Workspace),"[""Label of a Link in the HR Setup Workspace"", ""Label of a Link in the Leaves Workspace"", ""Name of a report""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Employee Leave Balance report,,,
hrms:68210317f32c930e,hrms,hrms,hr,hr,,Recursos Humanos,Employee Leave Balance Summary,Employee Leave Balance Summary,,,,,Resumen del Saldo de Ausencias del Empleado,,Label of a Link in the HR Setup Workspace,etiqueta de campo/elemento,,hrms/hr/report/employee_leave_balance_summary/employee_leave_balance_summary.json,hrms/hr/report/employee_leave_balance_summary/employee_leave_balance_summary.json || hrms/hr/workspace/hr_setup/hr_setup.json || hrms/hr/workspace/leaves/leaves.json,hrms/hr/report/employee_leave_balance_summary/employee_leave_balance_summary.json || hrms/hr/workspace/hr/hr.json || hrms/hr/workspace/leaves/leaves.json,report,HR Setup (Workspace),"[""Label of a Link in the HR Setup Workspace"", ""Label of a Link in the Leaves Workspace"", ""Name of a report""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:5e9406c00a5912a9,hrms,hrms,setup.py,setup.py,,Setup.Py,Employee Loan,Employee Loan,,,,,Préstamo al Empleado,,,,,hrms/setup.py:774,hrms/setup.py:774,hrms/setup.py:779,python,,[],,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Loan; distinto de Anticipo,,,
hrms:d54e71741df097f9,hrms,hrms,hr,hr,,Recursos Humanos,Employee Naming By,Employee Naming By,,,,,Nomenclatura de Empleado Por,,Label of the emp_created_by (Select) field in DocType 'HR Settings',etiqueta de campo/elemento,,hrms/hr/doctype/hr_settings/hr_settings.json,hrms/hr/doctype/hr_settings/hr_settings.json,hrms/hr/doctype/hr_settings/hr_settings.json,doctype-json,Hr Settings,"[""Label of the emp_created_by (Select) field in DocType 'HR Settings'""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,Employee Naming By,,,
hrms:9f455fecdd8ffea6,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Employee Onboarding,Employee Onboarding,,,Empleado de Abordo,,Incorporación del empleado,,MX: 'Alta de Empleado' (proceso de incorporación).,DocType/proceso,rrhh,hrms/hr/doctype/employee_onboarding/employee_onboarding.json,hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/workspace/tenure/tenure.json || hrms/workspace_sidebar/tenure.json,hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/workspace/tenure/tenure.json,doctype-json,Employee Onboarding,"[""Label of a Link in the Tenure Workspace"", ""Label of a Workspace Sidebar Item"", ""Name of a DocType""]",,,,,,,existente mejorable,revisado segunda revisión HRMS,sí,,,,MX: 'Alta de Empleado' (proceso de incorporación).,,,
hrms:4d21981cc62596bd,hrms,hrms,hr,hr,,Recursos Humanos,Employee Onboarding Template,Employee Onboarding Template,,,Plantilla de Incorporación del Empleado,,Plantilla de incorporación del empleado,,Label of a Link in the Tenure Workspace,etiqueta de campo/elemento,,hrms/hr/doctype/employee_onboarding/employee_onboarding.json,hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/doctype/employee_onboarding_template/employee_onboarding_template.json || hrms/hr/workspace/tenure/tenure.json,hrms/hr/doctype/employee_onboarding/employee_onboarding.json || hrms/hr/doctype/employee_onboarding_template/employee_onboarding_template.json || hrms/hr/workspace/tenure/tenure.json,doctype-json,Employee Onboarding,"[""Label of a Link in the Tenure Workspace"", ""Label of the employee_onboarding_template (Link) field in DocType 'Employee Onboarding'"", ""Name of a DocType""]",,,,,,,existente mejorable,revisado segunda revisión HRMS,sí,sí,,,Correcta.,,,
hrms:34ca87aaa5475c3a,hrms,hrms,hr,hr,,Recursos Humanos,Employee Onboarding: {0} already exists for Job Applicant: {1},Employee Onboarding: {0} already exists for Job Applicant: {1},,,,,La incorporación del empleado {0} ya existe para el candidato {1}.,,,,,hrms/hr/doctype/employee_onboarding/employee_onboarding.py:33,hrms/hr/doctype/employee_onboarding/employee_onboarding.py:33,hrms/hr/doctype/employee_onboarding/employee_onboarding.py:32,doctype-controller,Employee Onboarding,[],{0};{1},,{0};{1},ok,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:15ec239d0d50036c,hrms,hrms,payroll,payroll,,Nómina,Employee Other Income,Employee Other Income,,,Otros ingresos del empleado,,Otros ingresos del empleado,,Name of a DocType,nombre de DocType,,hrms/payroll/doctype/employee_other_income/employee_other_income.json,hrms/payroll/doctype/employee_other_income/employee_other_income.json,hrms/payroll/doctype/employee_other_income/employee_other_income.json,doctype-json,Employee Other Income,"[""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:9f502759a23b6731,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Employee Performance Feedback,Employee Performance Feedback,,,,,Retroalimentación de Desempeño del Empleado,,Label of a Workspace Sidebar Item,etiqueta de campo/elemento,,hrms/hr/doctype/employee_performance_feedback/employee_performance_feedback.json,hrms/hr/doctype/employee_performance_feedback/employee_performance_feedback.json || hrms/workspace_sidebar/performance.json,hrms/hr/doctype/employee_performance_feedback/employee_performance_feedback.json || hrms/hr/workspace/performance/performance.json,doctype-json,Employee Performance Feedback,"[""Label of a Workspace Sidebar Item"", ""Name of a DocType""]",,,,,,,traducción propuesta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:6dbc98955745461f,hrms,hrms,hr,hr;workspace_sidebar,sí,Recursos Humanos,Employee Promotion,Employee Promotion,,,Promoción del Empleado,,Promoción del Empleado,,Label of a Workspace Sidebar Item,etiqueta de campo/elemento,,hrms/hr/doctype/employee_promotion/employee_promotion.json,hrms/hr/doctype/employee_promotion/employee_promotion.json || hrms/workspace_sidebar/performance.json,hrms/hr/doctype/employee_promotion/employee_promotion.json || hrms/hr/workspace/performance/performance.json || hrms/hr/workspace/tenure/tenure.json,doctype-json,Employee Promotion,"[""Label of a Workspace Sidebar Item"", ""Name of a DocType""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
hrms:6bf887afda0fc861,hrms,hrms,hr,hr,,Recursos Humanos,Employee Promotion Details,Employee Promotion Details,,,Detalles de la Promoción del Empleado,,Detalles de la Promoción del Empleado,,Label of the details_section (Section Break) field in DocType 'Employee Promotion',etiqueta de campo/elemento,,hrms/hr/doctype/employee_promotion/employee_promotion.json,hrms/hr/doctype/employee_promotion/employee_promotion.json,hrms/hr/doctype/employee_promotion/employee_promotion.json,doctype-json,Employee Promotion,"[""Label of the details_section (Section Break) field in DocType 'Employee Promotion'""]",,,,,,,existente correcta,revisado segunda revisión HRMS,sí,sí,,,,,,
