entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
crm:22928f14cebdb9b3,crm,crm,src,src,,Src,"Controls how numbers are displayed (e.g., commas, decimal separators)","Controls how numbers are displayed (e.g., commas, decimal separators)",,,,,"Controla cómo se muestran los números (por ejemplo, comas y separadores decimales)",,,,,frontend/src/components/Settings/DefaultsSettings.vue:75,frontend/src/components/Settings/DefaultsSettings.vue:75,frontend/src/components/Settings/DefaultsSettings.vue:75,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:7f3001dd48e005ce,crm,crm,src,src,,Src,Convert,Convert,,,,,Convertir,,,,,frontend/src/components/Layouts/AppSidebar.vue:487,frontend/src/components/Layouts/AppSidebar.vue:487 || frontend/src/components/ListBulkActions.vue:86 || frontend/src/components/Modals/ConvertToDealModal.vue:83 || frontend/src/pages/MobileLead.vue:54,frontend/src/components/Layouts/AppSidebar.vue:405 || frontend/src/components/ListBulkActions.vue:86 || frontend/src/components/Modals/ConvertToDealModal.vue:83 || frontend/src/pages/MobileLead.vue:54,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:7d7d940ca2b7ffc6,crm,crm,src,src,,Src,Convert lead to deal,Convert lead to deal,,,,,Convertir Lead en Deal,,,,,frontend/src/components/Layouts/AppSidebar.vue:478,frontend/src/components/Layouts/AppSidebar.vue:478 || frontend/src/components/Layouts/AppSidebar.vue:486,frontend/src/components/Layouts/AppSidebar.vue:396 || frontend/src/components/Layouts/AppSidebar.vue:404,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,no,,Lead y Deal protegidos,,,
crm:e18060c2ca2d90aa,crm,crm,src,src,,Src,Convert to Deal,Convert to Deal,,,,,Convertir en Deal,,,,,frontend/src/components/ListBulkActions.vue:195,frontend/src/components/ListBulkActions.vue:195 || frontend/src/components/ListBulkActions.vue:78 || frontend/src/components/Modals/ConvertToDealModal.vue:7 || frontend/src/pages/Lead.vue:38,frontend/src/components/ListBulkActions.vue:78 || frontend/src/components/ListBulkActions.vue:195 || frontend/src/components/Modals/ConvertToDealModal.vue:7 || frontend/src/pages/Lead.vue:38,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,sí,,Deal protegido en inglés.,,,
crm:c1a9ad61287331df,crm,crm,fcrm,fcrm,,Fcrm,Converted,Converted,,,Convertido,,Convertido,,Label of the converted (Check) field in DocType 'CRM Lead',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_lead/crm_lead.json,crm/fcrm/doctype/crm_lead/crm_lead.json,crm/fcrm/doctype/crm_lead/crm_lead.json,doctype-json,Crm Lead,"[""Label of the converted (Check) field in DocType 'CRM Lead'""]",,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado: Converted->Convertido.,,,
crm:7b3cdad913607e1c,crm,crm,src,src,,Src,Converted Successfully,Converted Successfully,,,,,Convertido correctamente,,,,,frontend/src/components/ListBulkActions.vue:94,frontend/src/components/ListBulkActions.vue:94,frontend/src/components/ListBulkActions.vue:94,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:fc68bd2e415ad669,crm,crm,src,src,,Src,Copied to Clipboard,Copied to Clipboard,,,,,Copiado al portapapeles,,,,,frontend/src/utils/index.js:426,frontend/src/utils/index.js:426,frontend/src/utils/index.js:405,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:708a2fe3004cb8dc,crm,crm,fcrm,fcrm,,Fcrm,"Could not create the Frappe CRM custom fields on {0} automatically. If it is running the latest ERPNext, enable <b>Frappe CRM Data Synchronization</b> in its CRM Settings, Otherwise check the Error Log.","Could not create the Frappe CRM custom fields on {0} automatically. If it is running the latest ERPNext, enable <b>Frappe CRM Data Synchronization</b> in its CRM Settings, Otherwise check the Error Log.",,,,,"No se pudieron crear automáticamente los campos personalizados de Frappe CRM en {0}. Si ejecuta la última versión de ERPNext, habilite <b>Frappe CRM Data Synchronization</b> en su Configuración de CRM; de lo contrario, revise el Registro de errores.",,,,,crm/fcrm/doctype/erpnext_crm_settings/erpnext_crm_settings.py:157,crm/fcrm/doctype/erpnext_crm_settings/erpnext_crm_settings.py:157,crm/fcrm/doctype/erpnext_crm_settings/erpnext_crm_settings.py:156,doctype-controller,Erpnext Crm Settings,[],{0},,{0},ok,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,placeholder {0} y etiqueta <b> preservados,,,
crm:c34ba5e99c6e87fd,crm,crm,src,src,,Src,Could not remove.,Could not remove.,,,,,No se pudo eliminar.,,,,,frontend/src/components/Settings/Hierarchy/useRemoveNode.js:16,frontend/src/components/Settings/Hierarchy/useRemoveNode.js:16,frontend/src/components/Settings/Hierarchy/useRemoveNode.js:16,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Sin traducción upstream.,,,
crm:03c488a41cffe313,crm,crm,src,src,,CRM,"Could not save, try again","Could not save, try again",,,,,"No se pudo guardar, inténtelo de nuevo",,,,,frontend/src/components/PrimaryDropdownItem.vue:181,frontend/src/components/PrimaryDropdownItem.vue:181 || frontend/src/components/PrimaryDropdownItem.vue:188,,client-js,,[],,,,,,,traducción propuesta,aprobado (lote crm 1.81.2),sí,,,,lote crm 1.81.2: nueva,,,"POT-only: en el universo fresco, sin traducir"
crm:c5fbb5e86a812fe0,crm,crm,src,src,,Src,Could not update report to,Could not update report to,,,,,No se pudo actualizar el superior a,,,,,frontend/src/components/Settings/Hierarchy/Hierarchy.vue:473,frontend/src/components/Settings/Hierarchy/Hierarchy.vue:473,frontend/src/components/Settings/Hierarchy/Hierarchy.vue:469,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Contexto jerarquía 'report to'->'reporta a'; frase truncada en fuente.,,,
crm:10804e5faae2a228,crm,crm,api,api,,Api,Count,Count,,,Contar,,Cantidad,,,,,crm/api/dashboard.py:647,crm/api/dashboard.py:647 || crm/api/dashboard.py:795 || crm/api/dashboard.py:852 || crm/api/dashboard.py:945,crm/api/dashboard.py:647 || crm/api/dashboard.py:795 || crm/api/dashboard.py:852 || crm/api/dashboard.py:945,python,,[],,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,"Count (sustantivo, conteo) -> 'Cantidad'; 'Contar' era verbo (falso contexto)",,,
crm:5df185e6e13aec84,crm,crm,src,src,,Src,Create,Create,,,Crear,,Crear,,,,,frontend/src/components/Modals/ContactModal.vue:41,frontend/src/components/Modals/ContactModal.vue:41 || frontend/src/components/Modals/CreateDocumentModal.vue:88 || frontend/src/components/Modals/DealModal.vue:65 || frontend/src/components/Modals/DoctypeModal.vue:52 || frontend/src/components/Modals/EmailTemplateSelectorModal.vue:19 || frontend/src/components/Modals/LeadModal.vue:37 || frontend/src/components/Modals/OrganizationModal.vue:41 || frontend/src/components/Modals/ViewModal.vue:63 || frontend/src/components/Settings/EmailAdd.vue:86 || frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:30 || frontend/src/pages/CallLogs.vue:13 || frontend/src/pages/Contacts.vue:13 || frontend/src/pages/Deals.vue:13 || frontend/src/pages/Leads.vue:13 || frontend/src/pages/Notes.vue:9 || frontend/src/pages/Organizations.vue:13 || frontend/src/pages/Tasks.vue:13,frontend/src/components/Modals/ContactModal.vue:41 || frontend/src/components/Modals/CreateDocumentModal.vue:88 || frontend/src/components/Modals/DealModal.vue:65 || frontend/src/components/Modals/DoctypeModal.vue:52 || frontend/src/components/Modals/EmailTemplateSelectorModal.vue:19 || frontend/src/components/Modals/EventModal.vue:215 || frontend/src/components/Modals/LeadModal.vue:37 || frontend/src/components/Modals/OrganizationModal.vue:41 || frontend/src/components/Modals/ViewModal.vue:43 || frontend/src/components/Settings/EmailAdd.vue:86 || frontend/src/components/Settings/EmailTemplate/NewEmailTemplate.vue:23 || frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:30 || frontend/src/pages/Calendar.vue:10 || frontend/src/pages/CallLogs.vue:13 || frontend/src/pages/Contacts.vue:13 || frontend/src/pages/Deals.vue:13 || frontend/src/pages/Leads.vue:13 || frontend/src/pages/Notes.vue:9 || frontend/src/pages/Organizations.vue:13 || frontend/src/pages/Tasks.vue:13,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,crossapp aprobado.,,,
crm:81ff21e66394bba6,crm,crm,src,src,,Src,Create ,Create ,,,,,Crear ,,,,,frontend/src/components/Modals/DoctypeModal.vue:11,frontend/src/components/Modals/DoctypeModal.vue:11,,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Espacio final preservado.,,,"POT-only: en el universo fresco, sin traducir"
crm:c354205f8f75d69e,crm,crm,src,src,,Src,Create Deal,Create Deal,,,,,Crear Deal,,,,,frontend/src/components/Modals/DealModal.vue:8,frontend/src/components/Modals/DealModal.vue:8,frontend/src/components/Modals/DealModal.vue:8,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,sí,,Deal protegido en inglés (analogía Create Lead cross-app).,Create Lead,Crear Lead,
crm:eeb549a625a60c50,crm,crm,src,src,,Src,Create Lead,Create Lead,,,Crear cliente potencial,,Crear Lead,,,,,frontend/src/components/Modals/CallLogDetailModal.vue:163,frontend/src/components/Modals/CallLogDetailModal.vue:163 || frontend/src/components/Modals/LeadModal.vue:8,frontend/src/components/Modals/CallLogDetailModal.vue:155 || frontend/src/components/Modals/LeadModal.vue:8,client-js,,[],,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,reversión Lead: 'cliente potencial'->'Lead'; cross-app aprobado,,,
crm:2621a909acf3e2e8,crm,crm,src,src,,Src,Create Lead from Incoming Emails,Create Lead from Incoming Emails,,,,,Crear Lead a partir de correos entrantes,,,,,frontend/src/components/Settings/emailConfig.js:58,frontend/src/components/Settings/emailConfig.js:58,frontend/src/components/Settings/emailConfig.js:58,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,no,,Lead protegido en inglés,,,
crm:24ac91712452fefb,crm,crm,src,src,,Src,Create New,Create New,,,Crear,,Crear nuevo,,,,,frontend/src/components/Controls/Link.vue:50,frontend/src/components/Controls/Link.vue:50 || frontend/src/components/Modals/EmailTemplateSelectorModal.vue:58 || frontend/src/components/Modals/WhatsappTemplateSelectorModal.vue:60 || frontend/src/components/PrimaryDropdown.vue:49,frontend/src/components/Controls/Link.vue:50 || frontend/src/components/Modals/EmailTemplateSelectorModal.vue:58 || frontend/src/components/Modals/WhatsappTemplateSelectorModal.vue:60 || frontend/src/components/PrimaryDropdown.vue:41,client-js,,[],,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,cross-app Create New=Crear nuevo; 'Crear' incompleto,,,
crm:e1fc1ef4dde41b4f,crm,crm,src,src,,Src,Create New Holiday List,Create New Holiday List,,,,,Crear nueva lista de días festivos,,,,,frontend/src/components/Settings/Sla/SlaHolidays.vue:66,frontend/src/components/Settings/Sla/SlaHolidays.vue:66,frontend/src/components/Settings/Sla/SlaHolidays.vue:66,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Holiday List coherente con 'Nombre de la lista de días festivos'.,,,
crm:31f3c8800e8b5adf,crm,crm,src,src,,Src,Create New Template,Create New Template,,,,,Crear plantilla nueva,,,,,frontend/src/components/Modals/WhatsappTemplateSelectorModal.vue:20,frontend/src/components/Modals/WhatsappTemplateSelectorModal.vue:20,frontend/src/components/Modals/WhatsappTemplateSelectorModal.vue:20,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:12ed29b7a04d3a65,crm,crm,src,src,,Src,Create View,Create View,,,,,Crear vista,,,,,frontend/src/components/Modals/ViewModal.vue:9,frontend/src/components/Modals/ViewModal.vue:9 || frontend/src/components/ViewControls.vue:708,frontend/src/components/Modals/ViewModal.vue:9 || frontend/src/components/ViewControls.vue:697,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado.,,,
crm:c1aa71fc7d89162a,crm,crm,src,src,,Src,Create customer in ERPNext when the deal status is changed,Create customer in ERPNext when the deal status is changed,,,,,Crear el cliente en ERPNext cuando cambie el estado del Deal,,,,,frontend/src/components/Settings/ERPNextSettings.vue:274,frontend/src/components/Settings/ERPNextSettings.vue:274,frontend/src/components/Settings/ERPNextSettings.vue:217,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,no,,deal status -> estado del Deal (protegido).,,,
crm:7c055b6de54aeee7,crm,crm,fcrm,fcrm,,Fcrm,Create customer on status change,Create customer on status change,,,,,Crear cliente al cambiar el estado,,Label of the create_customer_on_status_change (Check) field in DocType 'ERPNext CRM Settings',etiqueta de campo/elemento,,crm/fcrm/doctype/erpnext_crm_settings/erpnext_crm_settings.json,crm/fcrm/doctype/erpnext_crm_settings/erpnext_crm_settings.json,crm/fcrm/doctype/erpnext_crm_settings/erpnext_crm_settings.json,doctype-json,Erpnext Crm Settings,"[""Label of the create_customer_on_status_change (Check) field in DocType 'ERPNext CRM Settings'""]",,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:885cc84f5afddf98,crm,crm,fcrm,fcrm;src,sí,Fcrm,Create products as Items in ERPNext,Create products as Items in ERPNext,,,,,Crear productos como artículos en ERPNext,,,,,crm/fcrm/doctype/crm_product/crm_product.js:12,crm/fcrm/doctype/crm_product/crm_product.js:12 || crm/fcrm/doctype/crm_product/crm_product_list.js:10 || frontend/src/composables/document.js:32,crm/fcrm/doctype/crm_product/crm_product.js:12 || crm/fcrm/doctype/crm_product/crm_product_list.js:10 || frontend/src/composables/document.js:29,doctype-controller,Crm Product,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,ERPNext=nombre propio; Items(ERPNext)=artículos.,,,
crm:878c4baee8129656,crm,crm,src,src,,Src,Create quotation button on deal page and auto customer creation on deal status change will be disabled. Are you sure?,Create quotation button on deal page and auto customer creation on deal status change will be disabled. Are you sure?,,,,,Se deshabilitarán el botón de crear cotización en la página del Deal y la creación automática de clientes al cambiar el estado del Deal. ¿Está seguro?,,,,,frontend/src/components/Settings/ERPNextSettings.vue:661,frontend/src/components/Settings/ERPNextSettings.vue:661,frontend/src/components/Settings/ERPNextSettings.vue:435,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,no,,deal page/status -> Deal (protegido).,,,
crm:94a0a18cae5a8522,crm,crm,src,src,,Src,Create your first lead,Create your first lead,,,,,Cree su primer Lead,,,,,frontend/src/components/Layouts/AppSidebar.vue:453,frontend/src/components/Layouts/AppSidebar.vue:453,frontend/src/components/Layouts/AppSidebar.vue:371,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,no,no,,Lead protegido,,,
crm:13ef369d90f08a5f,crm,crm,src,src,,Src,Create your first note,Create your first note,,,,,Cree su primera nota,,,,,frontend/src/components/Layouts/AppSidebar.vue:527,frontend/src/components/Layouts/AppSidebar.vue:527,frontend/src/components/Layouts/AppSidebar.vue:445,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Note=nota,,,
crm:91a5cb335146fde5,crm,crm,src,src,,Src,Create your first task,Create your first task,,,,,Cree su primera tarea,,,,,frontend/src/components/Layouts/AppSidebar.vue:506,frontend/src/components/Layouts/AppSidebar.vue:506,frontend/src/components/Layouts/AppSidebar.vue:424,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Task=tarea,,,
crm:25738e2ee4cdef22,crm,crm,fcrm,fcrm;src,sí,Fcrm,Currency,Currency,,,Divisa,,Moneda,,Label of the currency (Link) field in DocType 'CRM Deal',etiqueta de campo/elemento,,crm/fcrm/doctype/crm_deal/crm_deal.json,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_organization/crm_organization.json || crm/fcrm/doctype/fcrm_settings/fcrm_settings.json || frontend/src/components/Settings/DefaultsSettings.vue:31,crm/fcrm/doctype/crm_deal/crm_deal.json || crm/fcrm/doctype/crm_organization/crm_organization.json || crm/fcrm/doctype/fcrm_settings/fcrm_settings.json || frontend/src/components/Settings/DefaultsSettings.vue:31,doctype-json,Crm Deal,"[""Label of the currency (Link) field in DocType 'CRM Deal'"", ""Label of the currency (Link) field in DocType 'CRM Organization'"", ""Label of the currency (Link) field in DocType 'FCRM Settings'"", ""Label of the currency_tab (Tab Break) field in DocType 'FCRM Settings'""]",,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,'Divisa'->'Moneda' (cross-app aprobado).,Currency,Moneda,
crm:63b854a4faddfbda,crm,crm,src,src,,Src,Currency Precision,Currency Precision,,,Precisión de la divisa,,Precisión de moneda,,,,,frontend/src/components/Settings/DefaultsSettings.vue:52,frontend/src/components/Settings/DefaultsSettings.vue:52,frontend/src/components/Settings/DefaultsSettings.vue:52,client-js,,[],,,,,,,existente mejorable,revisado inicial CRM + pase dirigido,sí,,,,TERM: Currency Precision -> Precisión de moneda.,,Precisión de la divisa,
crm:36afa78fb7540fce,crm,crm,src,src,,Src,Currency set as {0} successfully,Currency set as {0} successfully,,,,,Moneda establecida como {0} correctamente,,,,,frontend/src/components/Settings/DashboardSettings.vue:250,frontend/src/components/Settings/DashboardSettings.vue:250,frontend/src/components/Settings/DashboardSettings.vue:250,client-js,,[],{0},,{0},ok,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,{0} preservado.,,,
crm:bbe7dd75c6bab468,crm,crm,src,src,,Src,Current Password,Current Password,,,,,Contraseña actual,,,,,frontend/src/components/Modals/ChangePasswordModal.vue:8,frontend/src/components/Modals/ChangePasswordModal.vue:8,frontend/src/components/Modals/ChangePasswordModal.vue:8,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:acf8d00632fb2a7b,crm,crm,src,src,,CRM,Current icon,Current icon,,,,,Icono actual,,,,,frontend/src/components/Modals/ViewModal.vue:35,frontend/src/components/Modals/ViewModal.vue:35,,client-js,,[],,,,,,,traducción propuesta,aprobado (lote crm 1.81.2),sí,,,,lote crm 1.81.2: nueva,,,"POT-only: en el universo fresco, sin traducir"
crm:6390457ffcf47755,crm,crm,api,api,,Api,Current pipeline distribution,Current pipeline distribution,,,,,Distribución actual del Pipeline,,,,,crm/api/dashboard.py:896,crm/api/dashboard.py:896,crm/api/dashboard.py:896,python,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,reversión Pipeline (protegido),,,
crm:f726b3c90d037d8d,crm,crm,src,src,,Src,Custom Actions,Custom Actions,,,,,Acciones personalizadas,,,,,frontend/src/components/Layouts/AppSidebar.vue:705,frontend/src/components/Layouts/AppSidebar.vue:705,frontend/src/components/Layouts/AppSidebar.vue:621,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:cd5dc13f745b8815,crm,crm,src,src,,Src,Custom Branding,Custom Branding,,,,,Personalización de marca,,,,,frontend/src/components/Layouts/AppSidebar.vue:655,frontend/src/components/Layouts/AppSidebar.vue:655,frontend/src/components/Layouts/AppSidebar.vue:571,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,cross-app Branding=Personalización de marca,,,
crm:452b5d94531c1d16,crm,crm,src,src,,Src,Custom Fields,Custom Fields,,,,,Campos personalizados,,,,,frontend/src/components/Layouts/AppSidebar.vue:704,frontend/src/components/Layouts/AppSidebar.vue:704,frontend/src/components/Layouts/AppSidebar.vue:620,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:488924e98c0eef64,crm,crm,src,src,,Src,Custom List Actions,Custom List Actions,,,,,Acciones personalizadas de lista,,,,,frontend/src/components/Layouts/AppSidebar.vue:707,frontend/src/components/Layouts/AppSidebar.vue:707,frontend/src/components/Layouts/AppSidebar.vue:623,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:ff59550a6feb2c1b,crm,crm,src,src,,Src,Custom Range,Custom Range,,,,,Rango personalizado,,,,,frontend/src/pages/Dashboard.vue:231,frontend/src/pages/Dashboard.vue:231,frontend/src/pages/Dashboard.vue:228,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,LOCKED preservado verbatim.,crm:ff59550a6feb2c1b,Rango personalizado,
crm:d1b52f031073aad4,crm,crm,src,src,,Src,Custom Statuses,Custom Statuses,,,,,Estados personalizados,,,,,frontend/src/components/Layouts/AppSidebar.vue:706,frontend/src/components/Layouts/AppSidebar.vue:706,frontend/src/components/Layouts/AppSidebar.vue:622,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Estados de Kanban/vista personalizados.,,,
crm:df24d5c4e4f439dc,crm,crm,src,src,,Src,Customer Created Successfully,Customer Created Successfully,,,,,Cliente creado correctamente,,,,,frontend/src/pages/Deal.vue:501,frontend/src/pages/Deal.vue:501,frontend/src/pages/Deal.vue:499,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:5d28668b20137103,crm,crm,src,src,,Src,Customization,Customization,,,Personalización,,Personalización,,,,,frontend/src/components/Layouts/AppSidebar.vue:701,frontend/src/components/Layouts/AppSidebar.vue:701 || frontend/src/components/Settings/Settings.vue:201,frontend/src/components/Layouts/AppSidebar.vue:617 || frontend/src/components/Settings/Settings.vue:206,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado.,,,
crm:34325557cf32338c,crm,crm,src,src,,Src,Customize Quick Filters,Customize Quick Filters,,,Personalizar Filtros Rápidos,,Personalizar filtros rápidos,,,,,frontend/src/components/ViewControls.vue:223,frontend/src/components/ViewControls.vue:223,frontend/src/components/ViewControls.vue:223,client-js,,[],,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,Cross-app: minúsculas.,,,
crm:aa4daeafd7015269,crm,crm,lead_syncing,lead_syncing,,Fcrm,Daily,Daily,,,Diario,,Diario,,Option for the 'Background Sync Frequency' (Select) field in DocType 'Lead Sync Source',opción de campo select,,crm/lead_syncing/doctype/lead_sync_source/lead_sync_source.json,crm/lead_syncing/doctype/lead_sync_source/lead_sync_source.json,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json || crm/lead_syncing/doctype/lead_sync_source/lead_sync_source.json || frontend/src/components/Settings/CalendarSettings.vue:50,doctype-json,Lead Sync Source,"[""Option for the 'Background Sync Frequency' (Select) field in DocType 'Lead Sync Source'""]",,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,crossapp Daily->Diario,,,
crm:f3acd66d82ff7c5d,crm,crm,api,api,,Api,"Daily performance of leads, deals, and wins","Daily performance of leads, deals, and wins",,,,,"Rendimiento diario de Leads, Deals y ganados",,,,,crm/api/dashboard.py:639,crm/api/dashboard.py:639,crm/api/dashboard.py:639,python,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,reversión Leads/Deals; wins->ganados,,,
crm:6512b6eb4360c867,crm,crm,src,src,,Src,Dark,Dark,,,Oscuro,,Oscuro,,,,,frontend/src/components/Settings/ThemeSwitcher.vue:89,frontend/src/components/Settings/ThemeSwitcher.vue:89,frontend/src/components/Settings/ThemeSwitcher.vue:89,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,crossapp Dark->Oscuro,,,
crm:eda9e6e2c8127117,crm,crm,src,src,,Src,Dashboard,Dashboard,,,Tablero,,Tablero,,,,,frontend/src/components/Settings/DashboardSettings.vue:6,frontend/src/components/Settings/DashboardSettings.vue:6 || frontend/src/components/Settings/Settings.vue:127,frontend/src/components/Settings/DashboardSettings.vue:6 || frontend/src/components/Settings/Settings.vue:127,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,Cross-app 'Dashboard'=Tablero.,crm:crossapp,Tablero,
crm:ee1b33d56f35713e,crm,crm,src,src,,Src,Dashboard Currency,Dashboard Currency,,,,,Moneda del tablero,,,,,frontend/src/components/Settings/DashboardSettings.vue:70,frontend/src/components/Settings/DashboardSettings.vue:70,frontend/src/components/Settings/DashboardSettings.vue:70,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:5ed5143a16257192,crm,crm,src,src,,Src,"Dashboard number cards & charts will show currency in the selected format. Once set, cannot be edited.","Dashboard number cards & charts will show currency in the selected format. Once set, cannot be edited.",,,,,"Las tarjetas numéricas y los gráficos del tablero mostrarán la moneda en el formato seleccionado. Una vez establecido, no se puede editar.",,,,,frontend/src/components/Settings/DashboardSettings.vue:74,frontend/src/components/Settings/DashboardSettings.vue:74,frontend/src/components/Settings/DashboardSettings.vue:74,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:8bda296b16c8cdd2,crm,crm,src,src,,Src,Dashboard settings updated successfully,Dashboard settings updated successfully,,,,,Configuración del tablero actualizada correctamente,,,,,frontend/src/components/Settings/DashboardSettings.vue:224,frontend/src/components/Settings/DashboardSettings.vue:224,frontend/src/components/Settings/DashboardSettings.vue:224,client-js,,[],,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,,,,
crm:8ddfeb4d94d45562,crm,crm,src,src,,Src,Data,Data,,,Datos,,Datos,,,,,frontend/src/components/Activities/DataFields.vue:6,frontend/src/components/Activities/DataFields.vue:6 || frontend/src/components/Layouts/AppSidebar.vue:694 || frontend/src/pages/Deal.vue:582 || frontend/src/pages/Lead.vue:434 || frontend/src/pages/MobileDeal.vue:456 || frontend/src/pages/MobileLead.vue:304,frontend/src/components/Activities/DataFields.vue:6 || frontend/src/components/Layouts/AppSidebar.vue:610 || frontend/src/pages/Deal.vue:576 || frontend/src/pages/Lead.vue:428 || frontend/src/pages/MobileDeal.vue:452 || frontend/src/pages/MobileLead.vue:300,client-js,,[],,,,,,,existente correcta,revisado inicial CRM,sí,sí,no,,crossapp aprobado.,,,
crm:2c83962ecc5e874c,crm,crm,fcrm,fcrm,,Fcrm,Data Fields,Data Fields,,,,,Campos de datos,,Option for the 'Type' (Select) field in DocType 'CRM Fields Layout',opción de campo select,,crm/fcrm/doctype/crm_fields_layout/crm_fields_layout.json,crm/fcrm/doctype/crm_fields_layout/crm_fields_layout.json,crm/fcrm/doctype/crm_fields_layout/crm_fields_layout.json,doctype-json,Crm Fields Layout,"[""Option for the 'Type' (Select) field in DocType 'CRM Fields Layout'""]",,,,,,,traducción propuesta,revisado inicial CRM,sí,sí,no,,Opción de tipo en CRM Fields Layout.,,,
crm:5b375fc9723e8653,crm,crm,src,src,,Src,Data Import,Data Import,,,Importación de Datos,,Importación de datos,,,,,frontend/src/pages/DataImport.vue:49,frontend/src/pages/DataImport.vue:49,frontend/src/pages/DataImport.vue:49,client-js,,[],,,,,,,existente mejorable,revisado inicial CRM,sí,sí,no,,Cross-app: Data Import=Importación de datos. Corrijo mayúscula 'Datos'.,,,
