entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
crm:f98489915c325629,crm,crm,src,src,,Src,Default Calling Medium for Logged In User,Default Calling Medium for Logged In User,,,,,Medio de llamada predeterminado para el usuario que inició sesión,,,,,frontend/src/components/Settings/Telephony/TelephonySettings.vue:41,frontend/src/components/Settings/Telephony/TelephonySettings.vue:41,frontend/src/components/Settings/Telephony/TelephonySettings.vue:41,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,Telephony settings; 'Logged In User' = usuario que inició sesión,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:9af15db3a51c7774,crm,crm,fcrm,fcrm,,Fcrm,Default Event Notifications,Default Event Notifications,,,,,Notificaciones de eventos predeterminadas,,Label of the default_reminder_section (Section Break) field in DocType 'FCRM Settings',etiqueta de campo/elemento,,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json,doctype-json,Fcrm Settings,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:caecd4ae63097e25,crm,crm,src,src,,Src,Default View,Default View,,,Vista predeterminada,,Vista predeterminada,,,,,frontend/src/components/Settings/CalendarSettings.vue:34,frontend/src/components/Settings/CalendarSettings.vue:34,frontend/src/components/Settings/CalendarSettings.vue:34,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,Cross-app 'Default View'.,crm:crossapp,Vista predeterminada,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:da2513efbb0aed72,crm,crm,src,src,,Src,Delete Event,Delete Event,,,,,Eliminar evento,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:26,frontend/src/components/Calendar/CalendarEventPanel.vue:26,frontend/src/components/Calendar/CalendarEventPanel.vue:26,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:6fd24c4ffbbf736c,crm,crm,src,src,,Src,Discard Unsaved Changes?,Discard Unsaved Changes?,,,,,¿Descartar los cambios no guardados?,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:911,frontend/src/components/Calendar/CalendarEventPanel.vue:911,frontend/src/components/Calendar/CalendarEventPanel.vue:911,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:06a005667356ec1b,crm,crm,src,src,,Src,Dismiss,Dismiss,,,Descartar,,Descartar,,,,,frontend/src/components/SalesHierarchyBanner.vue:13,frontend/src/components/SalesHierarchyBanner.vue:13,frontend/src/components/SalesHierarchyBanner.vue:13,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado exacto.,Dismiss,Descartar,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:926063f755c89970,crm,crm,src,src,,Src,Duplicate Event,Duplicate Event,,,,,Duplicar evento,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:34,frontend/src/components/Calendar/CalendarEventPanel.vue:34 || frontend/src/components/Calendar/CalendarEventPanel.vue:513 || frontend/src/components/Calendar/CalendarEventPanel.vue:675,frontend/src/components/Calendar/CalendarEventPanel.vue:34 || frontend/src/components/Calendar/CalendarEventPanel.vue:513 || frontend/src/components/Calendar/CalendarEventPanel.vue:675,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:9d551ccb9a56bd9e,crm,crm,src,src,,Src,Duplicate an Event,Duplicate an Event,,,,,Duplicar un evento,,,,,frontend/src/components/Modals/EventModal.vue:11,frontend/src/components/Modals/EventModal.vue:11,frontend/src/components/Modals/EventModal.vue:11,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:708699a2b02f17bb,crm,crm,src,src,,Src,Edit Event,Edit Event,,,,,Editar evento,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:19,frontend/src/components/Calendar/CalendarEventPanel.vue:19,frontend/src/components/Calendar/CalendarEventPanel.vue:19,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:fd6e2a9a6b4273a8,crm,crm,src,src,,Src,Edit an Event,Edit an Event,,,,,Editar un evento,,,,,frontend/src/components/Modals/EventModal.vue:9,frontend/src/components/Modals/EventModal.vue:9,frontend/src/components/Modals/EventModal.vue:9,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:74a5105536768d7b,crm,crm,src,src,,Src,Editing Event,Editing Event,,,,,Editando evento,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:673,frontend/src/components/Calendar/CalendarEventPanel.vue:673,frontend/src/components/Calendar/CalendarEventPanel.vue:673,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:b8a059948d701f17,crm,crm,src,src,,Src,Email Account created successfully,Email Account created successfully,,,,,Cuenta de correo creada correctamente,,,,,frontend/src/components/Settings/EmailAdd.vue:145,frontend/src/components/Settings/EmailAdd.vue:145,frontend/src/components/Settings/EmailAdd.vue:145,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:8ba4be3513a29536,crm,crm,src,src,,Src,Email Account updated successfully,Email Account updated successfully,,,,,Cuenta de correo actualizada correctamente,,,,,frontend/src/components/Settings/EmailEdit.vue:211,frontend/src/components/Settings/EmailEdit.vue:211,frontend/src/components/Settings/EmailEdit.vue:211,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:214838fc4a784f15,crm,crm,src,src,,Src,Email Already Exists,Email Already Exists,,,,,El correo ya existe,,,,,frontend/src/components/Calendar/Attendee.vue:278,frontend/src/components/Calendar/Attendee.vue:278,frontend/src/components/Calendar/Attendee.vue:278,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:140dc720f1818b8b,crm,crm,src,src,,Src,Email already exists,Email already exists,,,,,El correo ya existe,,,,,frontend/src/components/Controls/EmailMultiSelect.vue:256,frontend/src/components/Controls/EmailMultiSelect.vue:256,frontend/src/components/Controls/EmailMultiSelect.vue:256,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:f23aadafe872b603,crm,crm,src,src,,Src,Enable the integration to create quotations and auto create customers in ERPNext.,Enable the integration to create quotations and auto create customers in ERPNext.,,,,,Habilite la integración para crear cotizaciones y crear clientes automáticamente en ERPNext.,,,,,frontend/src/components/Settings/ERPNextSettings.vue:278,frontend/src/components/Settings/ERPNextSettings.vue:278,frontend/src/components/Settings/ERPNextSettings.vue:278,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:2cf7867886580739,crm,crm,src,src,,Src,End Date cannot be before start date,End Date cannot be before start date,,,,,La fecha de fin no puede ser anterior a la fecha de inicio,,,,,frontend/src/components/Settings/Sla/utils.js:172,frontend/src/components/Settings/Sla/utils.js:172,frontend/src/components/Settings/Sla/utils.js:172,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,Sin traducción upstream.,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:dd7b371e222d9c9e,crm,crm,src,src,,Src,End Time Should Be After Start Time,End Time Should Be After Start Time,,,,,La hora de finalización debe ser posterior a la hora de inicio,,,,,frontend/src/composables/event.js:250,frontend/src/composables/event.js:250,frontend/src/composables/event.js:250,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:0a5bc4bf98ba6a37,crm,crm,src,src,,Src,End Time is required,End Time is required,,,,,La hora de finalización es obligatoria,,,,,frontend/src/components/Settings/Sla/WorkDayModal.vue:189,frontend/src/components/Settings/Sla/WorkDayModal.vue:189,frontend/src/components/Settings/Sla/WorkDayModal.vue:189,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,End Time->Hora de finalización (crossapp).,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:543b8bcf24e7ab07,crm,crm,src,src,,Src,End Time must be after Start Time,End Time must be after Start Time,,,,,La hora de finalización debe ser posterior a la hora de inicio,,,,,frontend/src/components/Settings/Sla/WorkDayModal.vue:204,frontend/src/components/Settings/Sla/WorkDayModal.vue:204,frontend/src/components/Settings/Sla/WorkDayModal.vue:204,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,Sin traducción upstream.,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:a4aca94a339d12c4,crm,crm,src,src,,Src,End Time must be after Start Time for: {0},End Time must be after Start Time for: {0},,,,,La hora de finalización debe ser posterior a la hora de inicio para: {0},,,,,frontend/src/components/Settings/Sla/utils.js:262,frontend/src/components/Settings/Sla/utils.js:262,frontend/src/components/Settings/Sla/utils.js:262,client-js,,[],{0},,{0},ok,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,Placeholder {0} preservado.,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:d8d5dc3837ad8a5a,crm,crm,src,src,,Src,Enter Personal Mobile No.,Enter Personal Mobile No.,,,,,Ingrese el número de móvil personal,,,,,frontend/src/components/Settings/Telephony/TelephonySettings.vue:134,frontend/src/components/Settings/Telephony/TelephonySettings.vue:134,frontend/src/components/Settings/Telephony/TelephonySettings.vue:134,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,No. abreviatura omitida en español,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:b757a07923939278,crm,crm,src,src,,Src,Error Syncing Lead,Error Syncing Lead,,,,,Error al sincronizar el Lead,,,,,frontend/src/components/Settings/LeadSyncing/FailureLogs.vue:139,frontend/src/components/Settings/LeadSyncing/FailureLogs.vue:139,frontend/src/components/Settings/LeadSyncing/FailureLogs.vue:139,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,no,sí,,Lead protegido en inglés.,Lead,Lead,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:776a453d5d35dcc3,crm,crm,src,src,,Src,Error creating Lead Sync Source,Error creating Lead Sync Source,,,,,Error al crear el Lead Sync Source,,,,,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:290,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:290,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:290,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,no,sí,,Lead protegido; 'Lead Sync Source' es nombre de DocType conservado.,Lead,Lead,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:70fa080bbd240dfb,crm,crm,src,src,,Src,Error updating Lead Sync Source,Error updating Lead Sync Source,,,,,Error al actualizar el Lead Sync Source,,,,,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:271,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:271,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:271,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,no,sí,,Lead protegido; nombre de DocType conservado.,Lead,Lead,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:74b754f3b04f0589,crm,crm,src,src,,Src,Event Details,Event Details,,,Detalles del Evento,,Detalles del Evento,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:672,frontend/src/components/Calendar/CalendarEventPanel.vue:672,frontend/src/components/Calendar/CalendarEventPanel.vue:672,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,crossapp aprobado.,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:432f2c31e88d21e1,crm,crm,src,src,,Src,Event ID is required,Event ID is required,,,,,El ID del evento es obligatorio,,,,,frontend/src/components/Modals/EventModal.vue:426,frontend/src/components/Modals/EventModal.vue:426,frontend/src/components/Modals/EventModal.vue:426,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:72194b97c8838d5e,crm,crm,fcrm,fcrm;src,sí,Fcrm,Event Notifications,Event Notifications,,,,,Notificaciones de eventos,,Label of the event_notifications (Table) field in DocType 'FCRM Settings',etiqueta de campo/elemento,,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json || frontend/src/components/Settings/CalendarSettings.vue:62,crm/fcrm/doctype/fcrm_settings/fcrm_settings.json || frontend/src/components/Settings/CalendarSettings.vue:62,doctype-json,Fcrm Settings,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,crossapp Event Notifications->Notificaciones de eventos,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:c2de0f1960a29470,crm,crm,src,src,,Src,Event Title,Event Title,,,,,Título del evento,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:285,frontend/src/components/Calendar/CalendarEventPanel.vue:285,frontend/src/components/Calendar/CalendarEventPanel.vue:285,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:844e8981ee07feba,crm,crm,src,src,,Src,Event created successfully,Event created successfully,,,,,Evento creado correctamente,,,,,frontend/src/pages/Calendar.vue:339,frontend/src/pages/Calendar.vue:339,frontend/src/pages/Calendar.vue:339,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,mensaje de éxito,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:29fa7bf7a24f6090,crm,crm,src,src,,Src,Event deleted successfully,Event deleted successfully,,,,,Evento eliminado correctamente,,,,,frontend/src/pages/Calendar.vue:418,frontend/src/pages/Calendar.vue:418,frontend/src/pages/Calendar.vue:418,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,mensaje de éxito,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:4138b9850dc59856,crm,crm,src,src,,Src,Events,Events,,,Eventos,,Eventos,,,,,frontend/src/components/Notifications.vue:119,frontend/src/components/Notifications.vue:119 || frontend/src/pages/Deal.vue:581 || frontend/src/pages/Lead.vue:433,frontend/src/components/Notifications.vue:119 || frontend/src/pages/Deal.vue:581 || frontend/src/pages/Lead.vue:433,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,cross-app aprobado: Events,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:06625e76440521ef,crm,crm,src,src,,Src,"Failed to create Email Account, Invalid credentials","Failed to create Email Account, Invalid credentials",,,,,No se pudo crear la cuenta de correo; credenciales no válidas,,,,,frontend/src/components/Settings/EmailAdd.vue:149,frontend/src/components/Settings/EmailAdd.vue:149,frontend/src/components/Settings/EmailAdd.vue:149,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:6b4cd0f9a1fcc7e8,crm,crm,src,src,,Src,"Failed to update Email Account, Invalid credentials","Failed to update Email Account, Invalid credentials",,,,,No se pudo actualizar la cuenta de correo; credenciales no válidas,,,,,frontend/src/components/Settings/EmailEdit.vue:216,frontend/src/components/Settings/EmailEdit.vue:216,frontend/src/components/Settings/EmailEdit.vue:216,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:01e0f663a01348e9,crm,crm,src,src,,Src,Failed to update attending status,Failed to update attending status,,,,,No se pudo actualizar el estado de asistencia,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:874,frontend/src/components/Calendar/CalendarEventPanel.vue:874,frontend/src/components/Calendar/CalendarEventPanel.vue:874,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:a331eee0632bcd61,crm,crm,src,src,,Src,"For all-day events, <b>set a time</b> to send reminders before the event starts","For all-day events, <b>set a time</b> to send reminders before the event starts",,,,,"Para eventos de todo el día, <b>establezca una hora</b> para enviar recordatorios antes de que inicie el evento",,,,,frontend/src/components/Settings/CalendarSettings.vue:163,frontend/src/components/Settings/CalendarSettings.vue:163,frontend/src/components/Settings/CalendarSettings.vue:163,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,HTML <b> preservado.,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:79c182e608dec223,crm,crm,src,src,,Src,Going?,Going?,,,,,¿Vas a asistir?,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:524,frontend/src/components/Calendar/CalendarEventPanel.vue:524,frontend/src/components/Calendar/CalendarEventPanel.vue:524,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,'Going?' en contexto de asistencia a evento.,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:04b453f648ece4ca,crm,crm,templates,templates,,Templates,Hello,Hello,,,Hola,,Hola,,,,,crm/templates/emails/helpdesk_invitation.html:2,crm/templates/emails/helpdesk_invitation.html:2,crm/templates/emails/helpdesk_invitation.html:2,jinja-html,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,Cross-app: Hello=Hola.,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:9d0f300101d9967b,crm,crm,src,src,,Src,"I understand, Add Conditions","I understand, Add Conditions",,,,,"Entiendo, agregar condiciones",,,,,frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:199,frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:199 || frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:283 || frontend/src/components/Settings/Sla/SlaPolicyView.vue:151,frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:199 || frontend/src/components/Settings/AssignmentRules/AssignmentRuleView.vue:283 || frontend/src/components/Settings/Sla/SlaPolicyView.vue:151,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:63d9f0e8d2aa923e,crm,crm,src,src,,Src,Invalid Site URL,Invalid Site URL,,,,,URL del sitio no válida,,,,,frontend/src/components/Settings/ERPNextSettings.vue:495,frontend/src/components/Settings/ERPNextSettings.vue:495,frontend/src/components/Settings/ERPNextSettings.vue:495,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:b2ba09dd3a141e66,crm,crm,src,src,,Src,Invalid Start Or End Time,Invalid Start Or End Time,,,,,Hora de inicio o de finalización no válida,,,,,frontend/src/composables/event.js:247,frontend/src/composables/event.js:247,frontend/src/composables/event.js:247,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:a51deb1bd2cd4497,crm,crm,src,src,,Src,Lead Sync Source created successfully,Lead Sync Source created successfully,,,,,Lead Sync Source creado correctamente,,,,,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:285,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:285,frontend/src/components/Settings/LeadSyncing/LeadSyncSourceForm.vue:285,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,no,sí,,Lead protegido; nombre de DocType conservado.,Lead,Lead,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:bb5bfd3cca39d033,crm,crm,src,src,,Src,Learn more,Learn more,,,Aprender más,,Más información,,,,,frontend/src/components/SalesHierarchyBanner.vue:22,frontend/src/components/SalesHierarchyBanner.vue:22,frontend/src/components/SalesHierarchyBanner.vue:22,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado exacto; upstream 'Aprender más' es literal.,Learn more,Más información,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:0ed2781399db9039,crm,crm,src,src,,Src,Linked With,Linked With,,,Vinculado Con,,Vinculado Con,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:404,frontend/src/components/Calendar/CalendarEventPanel.vue:404,frontend/src/components/Calendar/CalendarEventPanel.vue:404,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:e922f7f1b0a5d868,crm,crm,src,src,,Src,Location,Location,,,Ubicación,,Ubicación,,,,,frontend/src/components/Modals/EventModal.vue:158,frontend/src/components/Modals/EventModal.vue:158,frontend/src/components/Modals/EventModal.vue:158,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,Cross-app aprobado.,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:641b913c014e1051,crm,crm,src,src,,Src,"May 1, 2025","May 1, 2025",,,,,,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:313,frontend/src/components/Calendar/CalendarEventPanel.vue:313 || frontend/src/components/Modals/EventModal.vue:86,frontend/src/components/Calendar/CalendarEventPanel.vue:313 || frontend/src/components/Modals/EventModal.vue:86,client-js,,[],,,,,,,requiere revisión especializada,revisado inicial CRM,sí,no,no,,"Ejemplo de fecha localizada; formato depende de config regional, no traducción libre.",,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:e9e2ceed6be401b1,crm,crm,src,src,,Src,Maybe,Maybe,,,,,Quizás,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:539,frontend/src/components/Calendar/CalendarEventPanel.vue:539,frontend/src/components/Calendar/CalendarEventPanel.vue:539,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,crossapp aprobado.,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:0d3ef889588cfd1e,crm,crm,src,src,,Src,Mentions,Mentions,,,Menciones,,Menciones,,,,,frontend/src/components/Notifications.vue:120,frontend/src/components/Notifications.vue:120,frontend/src/components/Notifications.vue:120,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,cross-app aprobado: Mentions,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:5d987860890918be,crm,crm,src,src,,Src,Mobile No. should be a number,Mobile No. should be a number,,,,,El número de móvil debe ser un número,,,,,frontend/src/components/Modals/ContactModal.vue:117,frontend/src/components/Modals/ContactModal.vue:117 || frontend/src/components/Modals/DealModal.vue:201 || frontend/src/components/Modals/LeadModal.vue:144,frontend/src/components/Modals/ContactModal.vue:117 || frontend/src/components/Modals/DealModal.vue:201 || frontend/src/components/Modals/LeadModal.vue:144,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:44286148a5fe8d7f,crm,crm,src,src,,Src,New Event,New Event,,,Nuevo Evento,,Nuevo evento,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:674,frontend/src/components/Calendar/CalendarEventPanel.vue:674,frontend/src/components/Calendar/CalendarEventPanel.vue:674,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,crossapp aprobado. | convergencia global Gettext v0.3.0,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:99754dab9b956307,crm,crm,src,src,,Src,No Users Found,No Users Found,,,,,No se encontraron usuarios,,,,,frontend/src/components/Modals/AddExistingUserModal.vue:39,frontend/src/components/Modals/AddExistingUserModal.vue:39,frontend/src/components/Modals/AddExistingUserModal.vue:39,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
crm:799882d0c18d4d6c,crm,crm,src,src,,Src,Organizer,Organizer,,,,,Organizador,,,,,frontend/src/components/Calendar/CalendarEventPanel.vue:151,frontend/src/components/Calendar/CalendarEventPanel.vue:151,frontend/src/components/Calendar/CalendarEventPanel.vue:151,client-js,,[],,,,,,,po_huérfana_o_obsoleta,revisado inicial CRM,sí,sí,no,,,,,"PO-only: en es.po, ausente del POT fresco -> huérfana/obsoleta; NO usar sin validación"
