entry_key,app,origin_app,module,all_modules,cross_module,functional_domain,source_text,msgid,msgid_plural,msgctxt,current_translation,current_plural_translations,proposed_translation,proposed_plural_translations,context,field_or_action,user_role,source_reference,all_source_references,po_reference,source_kind,doctype_or_view,extracted_comments,placeholders_source,placeholders_current,placeholders_proposed,placeholder_status,flags,pluralization,status,review_status,human_authored,core_candidate,mexico_specific,client_specific,human_notes,historical_reference,historical_translation,notes
erpnext:ea0ee0c9d7cfff32,erpnext,erpnext,setup,setup,,Configuración,Address Desc,Address Desc,,,Dirección,,Dirección,,Label of the address_desc (HTML) field in DocType 'Sales Partner',etiqueta de campo/elemento,,erpnext/setup/doctype/sales_partner/sales_partner.json,erpnext/setup/doctype/sales_partner/sales_partner.json,erpnext/setup/doctype/sales_partner/sales_partner.json,doctype-json,Sales Partner,"[""Label of the address_desc (HTML) field in DocType 'Sales Partner'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:fa39c1d9704059a2,erpnext,erpnext,stock,stock,,Inventarios,Address Name,Address Name,,,Nombre de la dirección,,Nombre de la dirección,,Label of the address (Link) field in DocType 'Delivery Stop',etiqueta de campo/elemento,,erpnext/stock/doctype/delivery_stop/delivery_stop.json,erpnext/stock/doctype/delivery_stop/delivery_stop.json,erpnext/stock/doctype/delivery_stop/delivery_stop.json,doctype-json,Delivery Stop,"[""Label of the address (Link) field in DocType 'Delivery Stop'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:3d17b15e3205a2cc,erpnext,erpnext,stock,stock,,Inventarios,Adjustment based on Purchase Invoice rate,Adjustment based on Purchase Invoice rate,,,Ajuste basado en la tarifa de la Factura de Compra,,Ajuste basado en la tarifa de la Factura de Compra,,,,,erpnext/stock/doctype/purchase_receipt/purchase_receipt.py:664,erpnext/stock/doctype/purchase_receipt/purchase_receipt.py:664,erpnext/stock/doctype/purchase_receipt/purchase_receipt.py:664,doctype-controller,Purchase Receipt,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:4bd355896eec5e80,erpnext,erpnext,setup,setup,,Configuración,Administrative Assistant,Administrative Assistant,,,Asistente Administrativo,,Asistente Administrativo,,,,,erpnext/setup/setup_wizard/data/designation.txt:2,erpnext/setup/setup_wizard/data/designation.txt:2,erpnext/setup/setup_wizard/data/designation.txt:2,code,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:78bdedb89515f857,erpnext,erpnext,setup,setup,,Configuración,Administrative Officer,Administrative Officer,,,Oficial Administrativo,,Oficial Administrativo,,,,,erpnext/setup/setup_wizard/data/designation.txt:3,erpnext/setup/setup_wizard/data/designation.txt:3,erpnext/setup/setup_wizard/data/designation.txt:3,code,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:02fc9b5d8db10204,erpnext,erpnext,utilities,utilities,,Utilities,Advance Account: {0} must be in either customer billing currency: {1} or Company default currency: {2},Advance Account: {0} must be in either customer billing currency: {1} or Company default currency: {2},,,La cuenta de anticipo: {0} debe estar en la moneda de facturación del cliente: {1} o en la moneda predeterminada de la empresa: {2},,La cuenta de anticipo: {0} debe estar en la moneda de facturación del cliente: {1} o en la moneda predeterminada de la empresa: {2},,,,,erpnext/utilities/transaction_base.py:273,erpnext/utilities/transaction_base.py:273,erpnext/utilities/transaction_base.py:273,python,,[],{0};{1};{2},{0};{1};{2},{0};{1};{2},ok,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:cc668ad775dd7c6b,erpnext,erpnext,selling,selling,,Ventas,Advance Paid,Advance Paid,,,Pago Anticipado,,Pago Anticipado,,Label of the advance_paid (Currency) field in DocType 'Sales Order',etiqueta de campo/elemento,,erpnext/selling/doctype/sales_order/sales_order.json,erpnext/selling/doctype/sales_order/sales_order.json,erpnext/selling/doctype/sales_order/sales_order.json,doctype-json,Sales Order,"[""Label of the advance_paid (Currency) field in DocType 'Sales Order'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:4b7a8fff2513a548,erpnext,erpnext,buying,buying,,Compras,Advance Paid (Company Currency),Advance Paid (Company Currency),,,Pago anticipado (moneda de la empresa),,Pago anticipado (moneda de la empresa),,Label of the advance_paid (Currency) field in DocType 'Purchase Order',etiqueta de campo/elemento,,erpnext/buying/doctype/purchase_order/purchase_order.json,erpnext/buying/doctype/purchase_order/purchase_order.json,erpnext/buying/doctype/purchase_order/purchase_order.json,doctype-json,Purchase Order,"[""Label of the advance_paid (Currency) field in DocType 'Purchase Order'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:0d53c1e147c6a084,erpnext,erpnext,buying,buying;selling,sí,Compras,Advance Payment,Advance Payment,,,Pago adelantado,,Pago adelantado,,,,,erpnext/buying/doctype/purchase_order/purchase_order_list.js:75,erpnext/buying/doctype/purchase_order/purchase_order_list.js:75 || erpnext/selling/doctype/sales_order/sales_order_list.js:122,erpnext/buying/doctype/purchase_order/purchase_order_list.js:75 || erpnext/selling/doctype/sales_order/sales_order_list.js:122,doctype-controller,Purchase Order,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:4186145e30318f8a,erpnext,erpnext,setup,setup,,Configuración,Advance Payment Date,Advance Payment Date,,,Fecha de pago anticipado,,Fecha de pago anticipado,,Option for the 'Reconciliation Takes Effect On' (Select) field in DocType 'Company',opción de campo select,,erpnext/setup/doctype/company/company.json,erpnext/setup/doctype/company/company.json,erpnext/setup/doctype/company/company.json,doctype-json,Company,"[""Option for the 'Reconciliation Takes Effect On' (Select) field in DocType 'Company'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:575d525255363c63,erpnext,erpnext,buying,buying;selling,sí,Compras,Advance Payment Status,Advance Payment Status,,,Estado del pago anticipado,,Estado del pago anticipado,,Label of the advance_payment_status (Select) field in DocType 'Purchase Order',etiqueta de campo/elemento,,erpnext/buying/doctype/purchase_order/purchase_order.json,erpnext/buying/doctype/purchase_order/purchase_order.json || erpnext/selling/doctype/sales_order/sales_order.json,erpnext/buying/doctype/purchase_order/purchase_order.json || erpnext/selling/doctype/sales_order/sales_order.json,doctype-json,Purchase Order,"[""Label of the advance_payment_status (Select) field in DocType 'Purchase Order'"", ""Label of the advance_payment_status (Select) field in DocType 'Sales Order'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:1ccc6dc77f88ce8c,erpnext,erpnext,controllers,controllers,,Controllers,Advance amount cannot be greater than {0} {1},Advance amount cannot be greater than {0} {1},,,Cantidad de avance no puede ser mayor que {0} {1},,El importe del anticipo no puede ser mayor que {0} {1},,,,,erpnext/controllers/taxes_and_totals.py:986,erpnext/controllers/taxes_and_totals.py:986,erpnext/controllers/taxes_and_totals.py:986,python,,[],{0};{1},{0};{1},{0};{1},ok,,,existente mejorable,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:018a0ae1acdd872d,erpnext,erpnext,selling,selling,,Ventas,Advanced Features,Advanced Features,,,,,Funciones avanzadas,,Label of the advanced_features_tab (Tab Break) field in DocType 'Selling Settings',etiqueta de campo/elemento,,erpnext/selling/doctype/selling_settings/selling_settings.json,erpnext/selling/doctype/selling_settings/selling_settings.json,erpnext/selling/doctype/selling_settings/selling_settings.json,doctype-json,Selling Settings,"[""Label of the advanced_features_tab (Tab Break) field in DocType 'Selling Settings'""]",,,,,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:cc81a5c9e45c383a,erpnext,erpnext,setup,setup,,Configuración,Advertisement,Advertisement,,,Publicidad,,Publicidad,,,,,erpnext/setup/setup_wizard/data/marketing_source.txt:3,erpnext/setup/setup_wizard/data/marketing_source.txt:3,erpnext/setup/setup_wizard/data/marketing_source.txt:3,code,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:0c3e3d10c56cc430,erpnext,erpnext,setup,setup,,Configuración,Advertising,Advertising,,,Publicidad,,Publicidad,,,,,erpnext/setup/setup_wizard/data/industry_type.txt:2,erpnext/setup/setup_wizard/data/industry_type.txt:2,erpnext/setup/setup_wizard/data/industry_type.txt:2,code,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:8b617bf80d661920,erpnext,erpnext,setup,setup,,Configuración,Aerospace,Aerospace,,,Aeroespacial,,Aeroespacial,,,,,erpnext/setup/setup_wizard/data/industry_type.txt:3,erpnext/setup/setup_wizard/data/industry_type.txt:3,erpnext/setup/setup_wizard/data/industry_type.txt:3,code,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:be6d0f1ad3a9b4b2,erpnext,erpnext,stock,stock,,Inventarios,"After save, please refresh the page to apply the changes.","After save, please refresh the page to apply the changes.",,,,,"Después de guardar, actualice la página para aplicar los cambios.",,,,,erpnext/stock/doctype/stock_settings/stock_settings.js:79,erpnext/stock/doctype/stock_settings/stock_settings.js:79,erpnext/stock/doctype/stock_settings/stock_settings.js:79,doctype-controller,Stock Settings,[],,,,,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:3950c585a4ae1d7d,erpnext,erpnext,selling,buying;selling,sí,Ventas,Against Blanket Order,Against Blanket Order,,,Contra el pedido abierto,,Contra la Orden Combinada,,Label of the against_blanket_order (Check) field in DocType 'Purchase Order Item',etiqueta de campo/elemento,,erpnext/buying/doctype/purchase_order_item/purchase_order_item.json,erpnext/buying/doctype/purchase_order_item/purchase_order_item.json || erpnext/selling/doctype/quotation_item/quotation_item.json || erpnext/selling/doctype/sales_order_item/sales_order_item.json,erpnext/buying/doctype/purchase_order_item/purchase_order_item.json || erpnext/selling/doctype/quotation_item/quotation_item.json || erpnext/selling/doctype/sales_order_item/sales_order_item.json,doctype-json,Purchase Order Item,"[""Label of the against_blanket_order (Check) field in DocType 'Purchase Order Item'"", ""Label of the against_blanket_order (Check) field in DocType 'Quotation Item'"", ""Label of the against_blanket_order (Check) field in DocType 'Sales Order Item'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:c5cccd67009cdc53,erpnext,erpnext,stock,stock,,Inventarios,Against Delivery Note Item,Against Delivery Note Item,,,Contra el artículo de la nota de entrega,,Contra el artículo de la nota de entrega,,Label of the dn_detail (Data) field in DocType 'Delivery Note Item',etiqueta de campo/elemento,,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,doctype-json,Delivery Note Item,"[""Label of the dn_detail (Data) field in DocType 'Delivery Note Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:d030f33b32108e7e,erpnext,erpnext,selling,selling,,Ventas,Against Docname,Against Docname,,,Contra Docname,,Contra Docname,,Label of the prevdoc_docname (Dynamic Link) field in DocType 'Quotation Item',etiqueta de campo/elemento,,erpnext/selling/doctype/quotation_item/quotation_item.json,erpnext/selling/doctype/quotation_item/quotation_item.json,erpnext/selling/doctype/quotation_item/quotation_item.json,doctype-json,Quotation Item,"[""Label of the prevdoc_docname (Dynamic Link) field in DocType 'Quotation Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:e090bb4a0e20f618,erpnext,erpnext,selling,selling,,Ventas,Against Doctype,Against Doctype,,,Contra 'DocType',,Contra 'DocType',,Label of the prevdoc_doctype (Link) field in DocType 'Quotation Item',etiqueta de campo/elemento,,erpnext/selling/doctype/quotation_item/quotation_item.json,erpnext/selling/doctype/quotation_item/quotation_item.json,erpnext/selling/doctype/quotation_item/quotation_item.json,doctype-json,Quotation Item,"[""Label of the prevdoc_doctype (Link) field in DocType 'Quotation Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:28ca5bb5aa3f0dc2,erpnext,erpnext,selling,selling,,Ventas,Against Document Detail No,Against Document Detail No,,,Contra documento No.,,Contra documento No.,,Label of the prevdoc_detail_docname (Data) field in DocType 'Installation Note Item',etiqueta de campo/elemento,,erpnext/selling/doctype/installation_note_item/installation_note_item.json,erpnext/selling/doctype/installation_note_item/installation_note_item.json,erpnext/selling/doctype/installation_note_item/installation_note_item.json,doctype-json,Installation Note Item,"[""Label of the prevdoc_detail_docname (Data) field in DocType 'Installation Note Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:14c88202f18ef628,erpnext,erpnext,maintenance,maintenance;selling,sí,Maintenance,Against Document No,Against Document No,,,Contra el Documento No,,Contra el Documento No,,Label of the prevdoc_docname (Data) field in DocType 'Installation Note Item',etiqueta de campo/elemento,,erpnext/maintenance/doctype/maintenance_visit_purpose/maintenance_visit_purpose.json,erpnext/maintenance/doctype/maintenance_visit_purpose/maintenance_visit_purpose.json || erpnext/selling/doctype/installation_note_item/installation_note_item.json,erpnext/maintenance/doctype/maintenance_visit_purpose/maintenance_visit_purpose.json || erpnext/selling/doctype/installation_note_item/installation_note_item.json,doctype-json,Maintenance Visit Purpose,"[""Label of the prevdoc_docname (Data) field in DocType 'Installation Note Item'"", ""Label of the prevdoc_docname (Dynamic Link) field in DocType 'Maintenance Visit Purpose'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:aa73d2b5c60d69e1,erpnext,erpnext,stock,stock,,Inventarios,Against Finished Good,Against Finished Good,,,Contra Producto Terminado,,Contra producto terminado,,Label of the against_fg (Link) field in DocType 'Stock Entry Detail',etiqueta de campo/elemento,,erpnext/stock/doctype/stock_entry_detail/stock_entry_detail.json,erpnext/stock/doctype/stock_entry_detail/stock_entry_detail.json,erpnext/stock/doctype/stock_entry_detail/stock_entry_detail.json,doctype-json,Stock Entry Detail,"[""Label of the against_fg (Link) field in DocType 'Stock Entry Detail'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext operaciones,sí,sí,,,Corrección de terminología/naturalidad ERPNext.,,,
erpnext:ee7e7361c2e9e059,erpnext,erpnext,stock,stock,,Inventarios,Against Sales Invoice,Against Sales Invoice,,,Contra la factura de venta,,Contra la factura de venta,,Label of the against_sales_invoice (Link) field in DocType 'Delivery Note Item',etiqueta de campo/elemento,,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,doctype-json,Delivery Note Item,"[""Label of the against_sales_invoice (Link) field in DocType 'Delivery Note Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:058ff168b8be8078,erpnext,erpnext,stock,stock,,Inventarios,Against Sales Invoice Item,Against Sales Invoice Item,,,Contra la factura de venta del producto,,Contra la factura de venta del producto,,Label of the si_detail (Data) field in DocType 'Delivery Note Item',etiqueta de campo/elemento,,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,doctype-json,Delivery Note Item,"[""Label of the si_detail (Data) field in DocType 'Delivery Note Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:fc502c8554bfa5f7,erpnext,erpnext,stock,stock,,Inventarios,Against Sales Order,Against Sales Order,,,Contra la orden de venta,,Contra la orden de venta,,Label of the against_sales_order (Link) field in DocType 'Delivery Note Item',etiqueta de campo/elemento,,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,doctype-json,Delivery Note Item,"[""Label of the against_sales_order (Link) field in DocType 'Delivery Note Item'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:93b0451c36c55b66,erpnext,erpnext,stock,stock,,Inventarios,Against Sales Order Item,Against Sales Order Item,,,Contra la orden de venta del producto,,Contra la orden de venta del artículo,,Label of the so_detail (Data) field in DocType 'Delivery Note Item',etiqueta de campo/elemento,,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,erpnext/stock/doctype/delivery_note_item/delivery_note_item.json,doctype-json,Delivery Note Item,"[""Label of the so_detail (Data) field in DocType 'Delivery Note Item'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:a52b2cff8367c34d,erpnext,erpnext,stock,stock,,Inventarios,Against Stock Entry,Against Stock Entry,,,Contra entrada de stock,,Contra Movimiento de Inventario,,Label of the against_stock_entry (Link) field in DocType 'Stock Entry Detail',etiqueta de campo/elemento,,erpnext/stock/doctype/stock_entry_detail/stock_entry_detail.json,erpnext/stock/doctype/stock_entry_detail/stock_entry_detail.json,erpnext/stock/doctype/stock_entry_detail/stock_entry_detail.json,doctype-json,Stock Entry Detail,"[""Label of the against_stock_entry (Link) field in DocType 'Stock Entry Detail'""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext operaciones,sí,sí,,,Stock Entry,,,
erpnext:f953d41e40a3ac36,erpnext,erpnext,manufacturing,accounts;manufacturing;stock,sí,Manufactura,Age,Age,,,Edad,,Edad,,,,,erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.py:113,erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.py:113 || erpnext/manufacturing/report/work_order_summary/work_order_summary.js:60 || erpnext/manufacturing/report/work_order_summary/work_order_summary.py:259 || erpnext/stock/report/warehouse_wise_item_balance_age_and_value/warehouse_wise_item_balance_age_and_value.py:102,erpnext/accounts/report/payment_period_based_on_invoice_date/payment_period_based_on_invoice_date.py:113 || erpnext/manufacturing/report/work_order_summary/work_order_summary.js:60 || erpnext/manufacturing/report/work_order_summary/work_order_summary.py:259 || erpnext/stock/report/warehouse_wise_item_balance_age_and_value/warehouse_wise_item_balance_age_and_value.py:102,report,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:b87866f81f3bd5d7,erpnext,erpnext,stock,stock,,Inventarios,Age ({0}),Age ({0}),,,Edad ({0}),,Edad ({0}),,,,,erpnext/stock/report/stock_ageing/stock_ageing.py:265,erpnext/stock/report/stock_ageing/stock_ageing.py:265,erpnext/stock/report/stock_ageing/stock_ageing.py:265,report,,[],{0},{0},{0},ok,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:81a68166ce76fd1d,erpnext,erpnext,quality_management,quality_management,,Quality_Management,Agenda,Agenda,,,Agenda,,Agenda,,Label of the agenda (Table) field in DocType 'Quality Meeting',etiqueta de campo/elemento,,erpnext/quality_management/doctype/quality_meeting/quality_meeting.json,erpnext/quality_management/doctype/quality_meeting/quality_meeting.json || erpnext/quality_management/doctype/quality_meeting_agenda/quality_meeting_agenda.json,erpnext/quality_management/doctype/quality_meeting/quality_meeting.json || erpnext/quality_management/doctype/quality_meeting_agenda/quality_meeting_agenda.json,doctype-json,Quality Meeting,"[""Label of the agenda (Table) field in DocType 'Quality Meeting'"", ""Label of the agenda (Text Editor) field in DocType 'Quality Meeting Agenda'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:946a55628e7c03ae,erpnext,erpnext,setup,setup,,Configuración,Agent,Agent,,,Agente,,Agente,,,,,erpnext/setup/setup_wizard/data/sales_partner_type.txt:4,erpnext/setup/setup_wizard/data/sales_partner_type.txt:4,erpnext/setup/setup_wizard/data/sales_partner_type.txt:4,code,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Correcta.,,,
erpnext:d8619527d7c76965,erpnext,erpnext,telephony,telephony,,Telephony,Agent Busy Message,Agent Busy Message,,,Mensaje de agente ocupado,,Mensaje de agente ocupado,,Label of the agent_busy_message (Data) field in DocType 'Incoming Call Settings',etiqueta de campo/elemento,,erpnext/telephony/doctype/incoming_call_settings/incoming_call_settings.json,erpnext/telephony/doctype/incoming_call_settings/incoming_call_settings.json || erpnext/telephony/doctype/voice_call_settings/voice_call_settings.json,erpnext/telephony/doctype/incoming_call_settings/incoming_call_settings.json || erpnext/telephony/doctype/voice_call_settings/voice_call_settings.json,doctype-json,Incoming Call Settings,"[""Label of the agent_busy_message (Data) field in DocType 'Incoming Call Settings'"", ""Label of the agent_busy_message (Data) field in DocType 'Voice Call Settings'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:099ca93c2711db85,erpnext,erpnext,crm,crm,,CRM,Agent Details,Agent Details,,,Detalles del agente,,Detalles del agente,,Label of the agent_detail_section (Section Break) field in DocType 'Appointment Booking Settings',etiqueta de campo/elemento,,erpnext/crm/doctype/appointment_booking_settings/appointment_booking_settings.json,erpnext/crm/doctype/appointment_booking_settings/appointment_booking_settings.json,erpnext/crm/doctype/appointment_booking_settings/appointment_booking_settings.json,doctype-json,Appointment Booking Settings,"[""Label of the agent_detail_section (Section Break) field in DocType 'Appointment Booking Settings'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:1bfd71cbea25d503,erpnext,erpnext,telephony,telephony,,Telephony,Agent Group,Agent Group,,,Grupo de agentes,,Grupo de agentes,,Label of the agent_group (Link) field in DocType 'Incoming Call Handling Schedule',etiqueta de campo/elemento,,erpnext/telephony/doctype/incoming_call_handling_schedule/incoming_call_handling_schedule.json,erpnext/telephony/doctype/incoming_call_handling_schedule/incoming_call_handling_schedule.json,erpnext/telephony/doctype/incoming_call_handling_schedule/incoming_call_handling_schedule.json,doctype-json,Incoming Call Handling Schedule,"[""Label of the agent_group (Link) field in DocType 'Incoming Call Handling Schedule'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,Traducción existente correcta y consistente.,,,
erpnext:a3f97b84c8210a2d,erpnext,erpnext,telephony,telephony,,Telephony,Agent Unavailable Message,Agent Unavailable Message,,,Mensaje de agente no disponible,,Mensaje de agente no disponible,,Label of the agent_unavailable_message (Data) field in DocType 'Incoming Call Settings',etiqueta de campo/elemento,,erpnext/telephony/doctype/incoming_call_settings/incoming_call_settings.json,erpnext/telephony/doctype/incoming_call_settings/incoming_call_settings.json || erpnext/telephony/doctype/voice_call_settings/voice_call_settings.json,erpnext/telephony/doctype/incoming_call_settings/incoming_call_settings.json || erpnext/telephony/doctype/voice_call_settings/voice_call_settings.json,doctype-json,Incoming Call Settings,"[""Label of the agent_unavailable_message (Data) field in DocType 'Incoming Call Settings'"", ""Label of the agent_unavailable_message (Data) field in DocType 'Voice Call Settings'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:0c089ff6dd1cc75e,erpnext,erpnext,crm,crm,,CRM,Agents,Agents,,,Agentes,,Agentes,,Label of the agent_list (Table MultiSelect) field in DocType 'Appointment Booking Settings',etiqueta de campo/elemento,,erpnext/crm/doctype/appointment_booking_settings/appointment_booking_settings.json,erpnext/crm/doctype/appointment_booking_settings/appointment_booking_settings.json,erpnext/crm/doctype/appointment_booking_settings/appointment_booking_settings.json,doctype-json,Appointment Booking Settings,"[""Label of the agent_list (Table MultiSelect) field in DocType 'Appointment Booking Settings'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,,,,,,,
erpnext:d30f3a21e4b21381,erpnext,erpnext,selling,selling,,Ventas,Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,Aggregate a group of Items into another Item. This is useful if you are maintaining the stock of the packed items and not the bundled item,,,Agregue un grupo de Artículos en otro Artículo. Esto es útil si está manteniendo el stock de los artículos empaquetados y no del artículo agrupado,,Agrupe un conjunto de Artículos en otro Artículo. Esto es útil si mantiene el inventario de los artículos empaquetados y no del artículo agrupado,,Description of a DocType,descripción,,erpnext/selling/doctype/product_bundle/product_bundle.json,erpnext/selling/doctype/product_bundle/product_bundle.json,erpnext/selling/doctype/product_bundle/product_bundle.json,doctype-json,Product Bundle,"[""Description of a DocType""]",,,,,,,existente mejorable,revisado segunda revisión ERPNext operaciones,sí,sí,,,stock->inventario,,,
erpnext:b305d604eecb7c0d,erpnext,erpnext,setup,setup,,Configuración,Agriculture,Agriculture,,,Agricultura,,Agricultura,,,,,erpnext/setup/setup_wizard/data/industry_type.txt:4,erpnext/setup/setup_wizard/data/industry_type.txt:4,erpnext/setup/setup_wizard/data/industry_type.txt:4,code,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:f4d51704738808d3,erpnext,erpnext,setup,setup,,Configuración,Airline,Airline,,,Aerolínea,,Aerolínea,,,,,erpnext/setup/setup_wizard/data/industry_type.txt:5,erpnext/setup/setup_wizard/data/industry_type.txt:5,erpnext/setup/setup_wizard/data/industry_type.txt:5,code,,[],,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:0a603a54e4c4d2d0,erpnext,erpnext,buying,buying;selling,sí,Compras,Alias,Alias,,,,,Alias,,Label of the alias (Data) field in DocType 'Customer',etiqueta de campo/elemento,,erpnext/buying/doctype/supplier/supplier.json,erpnext/buying/doctype/supplier/supplier.json || erpnext/selling/doctype/customer/customer.json,erpnext/buying/doctype/supplier/supplier.json || erpnext/selling/doctype/customer/customer.json,doctype-json,Supplier,"[""Label of the alias (Data) field in DocType 'Customer'"", ""Label of the alias (Data) field in DocType 'Supplier'""]",,,,,,,traducción propuesta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
erpnext:1ccc2690b5ba38b2,erpnext,erpnext,crm,crm,,CRM,All Activities,All Activities,,,Todas las Actividades,,Todas las Actividades,,Label of the all_activities_section (Section Break) field in DocType 'Lead',etiqueta de campo/elemento,,erpnext/crm/doctype/lead/lead.json,erpnext/crm/doctype/lead/lead.json || erpnext/crm/doctype/opportunity/opportunity.json || erpnext/crm/doctype/prospect/prospect.json,erpnext/crm/doctype/lead/lead.json || erpnext/crm/doctype/opportunity/opportunity.json || erpnext/crm/doctype/prospect/prospect.json,doctype-json,Lead,"[""Label of the all_activities_section (Section Break) field in DocType 'Lead'"", ""Label of the all_activities_section (Section Break) field in DocType 'Opportunity'"", ""Label of the all_activities_section (Section Break) field in DocType 'Prospect'""]",,,,,,,existente correcta,revisado segunda revisión ERPNext operaciones,sí,sí,,,,,,
